NO_OF_FRAMES	5823
NO_OF_CAMERAS	30
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
DATA_INCLUDED	3D
MARKER_NAMES	COM
TRAJECTORY_TYPES	Measured
Frame	Time	COM X	COM Y	COM Z	
1440	4.79667	532.361	1515.747	894.010
1441	4.80000	532.341	1515.787	893.992
1442	4.80333	532.279	1515.803	894.044
1443	4.80667	532.267	1515.790	894.093
1444	4.81000	532.231	1515.838	894.180
1445	4.81333	532.230	1515.860	894.214
1446	4.81667	532.205	1515.923	894.222
1447	4.82000	532.164	1515.916	894.251
1448	4.82333	532.128	1515.986	894.234
1449	4.82667	532.106	1515.979	894.250
1450	4.83000	532.008	1516.011	894.245
1451	4.83333	532.007	1516.060	894.201
1452	4.83667	531.944	1516.088	894.218
1453	4.84000	531.909	1516.162	894.197
1454	4.84333	531.876	1516.151	894.232
1455	4.84667	531.761	1516.155	894.203
1456	4.85000	531.753	1516.177	894.248
1457	4.85333	531.679	1516.242	894.163
1458	4.85667	531.629	1516.273	894.149
1459	4.86000	531.601	1516.284	894.132
1460	4.86333	531.523	1516.326	894.088
1461	4.86667	531.517	1516.370	894.045
1462	4.87000	531.477	1516.386	893.995
1463	4.87333	531.562	1516.459	894.003
1464	4.87667	531.546	1516.500	893.987
1465	4.88000	531.614	1516.571	894.002
1466	4.88333	531.667	1516.690	893.956
1467	4.88667	531.649	1516.695	893.925
1468	4.89000	531.723	1516.813	893.902
1469	4.89333	531.761	1516.883	893.926
1470	4.89667	531.769	1516.936	893.890
1471	4.90000	531.855	1517.042	893.899
1472	4.90333	531.867	1517.127	893.864
1473	4.90667	531.899	1517.209	893.852
1474	4.91000	531.944	1517.282	893.865
1475	4.91333	531.996	1517.393	893.868
1476	4.91667	531.995	1517.497	893.887
1477	4.92000	532.022	1517.577	893.878
1478	4.92333	532.013	1517.654	893.850
1479	4.92667	532.067	1517.731	893.855
1480	4.93000	532.086	1517.811	893.849
1481	4.93333	532.064	1517.864	893.788
1482	4.93667	532.044	1517.906	893.759
1483	4.94000	532.046	1518.028	893.718
1484	4.94333	532.060	1518.062	893.704
1485	4.94667	532.030	1518.142	893.678
1486	4.95000	532.041	1518.220	893.678
1487	4.95333	531.994	1518.264	893.623
1488	4.95667	531.977	1518.312	893.579
1489	4.96000	531.927	1518.422	893.544
1490	4.96333	531.893	1518.473	893.476
1491	4.96667	531.844	1518.566	893.399
1492	4.97000	531.825	1518.648	893.383
1493	4.97333	531.772	1518.714	893.380
1494	4.97667	531.810	1518.794	893.347
1495	4.98000	531.744	1518.828	893.359
1496	4.98333	531.763	1518.941	893.337
1497	4.98667	531.725	1519.009	893.325
1498	4.99000	531.712	1519.092	893.298
1499	4.99333	531.701	1519.161	893.312
1500	4.99667	531.677	1519.261	893.329
1501	5.00000	531.663	1519.353	893.267
1502	5.00333	531.631	1519.527	893.261
1503	5.00667	531.609	1519.610	893.243
1504	5.01000	531.609	1519.679	893.237
1505	5.01333	531.568	1519.787	893.233
1506	5.01667	531.506	1519.919	893.138
1507	5.02000	531.488	1519.989	893.145
1508	5.02333	531.479	1520.067	893.121
1509	5.02667	531.399	1520.211	893.103
1510	5.03000	531.373	1520.230	893.168
1511	5.03333	531.355	1520.337	893.142
1512	5.03667	531.299	1520.420	893.102
1513	5.04000	531.263	1520.449	893.125
1514	5.04333	531.193	1520.510	893.127
1515	5.04667	531.163	1520.598	893.078
1516	5.05000	531.104	1520.641	893.173
1517	5.05333	531.095	1520.677	893.166
1518	5.05667	531.010	1520.712	893.157
1519	5.06000	531.028	1520.790	893.150
1520	5.06333	530.985	1520.792	893.141
1521	5.06667	530.917	1520.856	893.163
1522	5.07000	530.954	1520.904	893.120
1523	5.07333	530.943	1520.938	893.141
1524	5.07667	530.948	1520.979	893.132
1525	5.08000	530.961	1521.067	893.086
1526	5.08333	531.032	1521.077	893.067
1527	5.08667	531.011	1521.151	893.042
1528	5.09000	531.058	1521.207	893.004
1529	5.09333	531.093	1521.217	892.967
1530	5.09667	531.148	1521.318	892.882
1531	5.10000	531.147	1521.399	892.831
1532	5.10333	531.189	1521.414	892.790
1533	5.10667	531.210	1521.500	892.730
1534	5.11000	531.256	1521.516	892.680
1535	5.11333	531.318	1521.603	892.633
1536	5.11667	531.323	1521.651	892.583
1537	5.12000	531.422	1521.750	892.502
1538	5.12333	531.484	1521.774	892.449
1539	5.12667	531.533	1521.870	892.372
1540	5.13000	531.602	1521.878	892.358
1541	5.13333	531.696	1521.898	892.316
1542	5.13667	531.727	1521.953	892.256
1543	5.14000	531.749	1522.039	892.207
1544	5.14333	531.844	1522.090	892.170
1545	5.14667	531.936	1522.153	892.106
1546	5.15000	531.954	1522.193	892.096
1547	5.15333	532.064	1522.249	892.057
1548	5.15667	532.187	1522.264	892.032
1549	5.16000	532.258	1522.306	892.034
1550	5.16333	532.280	1522.357	891.978
1551	5.16667	532.379	1522.433	891.989
1552	5.17000	532.435	1522.438	891.996
1553	5.17333	532.483	1522.475	892.006
1554	5.17667	532.535	1522.521	891.983
1555	5.18000	532.589	1522.562	891.972
1556	5.18333	532.642	1522.564	891.981
1557	5.18667	532.649	1522.554	892.029
1558	5.19000	532.708	1522.605	891.990
1559	5.19333	532.703	1522.559	892.049
1560	5.19667	532.779	1522.551	892.077
1561	5.20000	532.782	1522.530	892.044
1562	5.20333	532.891	1522.524	892.083
1563	5.20667	532.880	1522.566	892.064
1564	5.21000	532.971	1522.532	892.071
1565	5.21333	533.074	1522.491	892.120
1566	5.21667	533.178	1522.441	892.199
1567	5.22000	533.249	1522.411	892.191
1568	5.22333	533.336	1522.425	892.175
1569	5.22667	533.469	1522.404	892.150
1570	5.23000	533.577	1522.415	892.147
1571	5.23333	533.650	1522.386	892.137
1572	5.23667	533.728	1522.350	892.174
1573	5.24000	533.821	1522.317	892.180
1574	5.24333	533.957	1522.331	892.176
1575	5.24667	534.073	1522.293	892.205
1576	5.25000	534.110	1522.234	892.179
1577	5.25333	534.228	1522.197	892.211
1578	5.25667	534.290	1522.187	892.256
1579	5.26000	534.349	1522.154	892.258
1580	5.26333	534.448	1522.093	892.253
1581	5.26667	534.525	1522.055	892.288
1582	5.27000	534.577	1522.022	892.296
1583	5.27333	534.699	1521.971	892.361
1584	5.27667	534.759	1521.931	892.412
1585	5.28000	534.818	1521.862	892.401
1586	5.28333	534.919	1521.830	892.423
1587	5.28667	534.975	1521.723	892.461
1588	5.29000	535.004	1521.713	892.499
1589	5.29333	535.079	1521.640	892.531
1590	5.29667	535.151	1521.578	892.523
1591	5.30000	535.202	1521.577	892.547
1592	5.30333	535.278	1521.537	892.576
1593	5.30667	535.311	1521.544	892.573
1594	5.31000	535.391	1521.493	892.641
1595	5.31333	535.443	1521.457	892.648
1596	5.31667	535.465	1521.447	892.684
1597	5.32000	535.529	1521.428	892.769
1598	5.32333	535.563	1521.357	892.786
1599	5.32667	535.635	1521.335	892.864
1600	5.33000	535.641	1521.294	892.905
1601	5.33333	535.666	1521.234	892.982
1602	5.33667	535.647	1521.201	893.091
1603	5.34000	535.621	1521.129	893.212
1604	5.34333	535.652	1521.066	893.318
1605	5.34667	535.628	1521.009	893.399
1606	5.35000	535.647	1520.966	893.438
1607	5.35333	535.601	1520.890	893.578
1608	5.35667	535.632	1520.839	893.640
1609	5.36000	535.706	1520.810	893.759
1610	5.36333	535.677	1520.688	893.836
1611	5.36667	535.670	1520.636	893.894
1612	5.37000	535.724	1520.634	893.899
1613	5.37333	535.735	1520.576	893.989
1614	5.37667	535.781	1520.496	894.042
1615	5.38000	535.806	1520.455	894.072
1616	5.38333	535.869	1520.420	894.060
1617	5.38667	535.889	1520.343	894.083
1618	5.39000	535.897	1520.265	894.122
1619	5.39333	535.957	1520.229	894.111
1620	5.39667	535.988	1520.121	894.138
1621	5.40000	536.119	1520.039	894.185
1622	5.40333	536.131	1519.934	894.172
1623	5.40667	536.195	1519.906	894.160
1624	5.41000	536.253	1519.805	894.149
1625	5.41333	536.318	1519.707	894.123
1626	5.41667	536.411	1519.683	894.100
1627	5.42000	536.447	1519.552	894.061
1628	5.42333	536.549	1519.502	894.009
1629	5.42667	536.636	1519.442	893.973
1630	5.43000	536.714	1519.382	893.940
1631	5.43333	536.839	1519.270	893.865
1632	5.43667	536.901	1519.170	893.842
1633	5.44000	536.976	1519.154	893.782
1634	5.44333	537.045	1519.057	893.770
1635	5.44667	537.122	1518.998	893.735
1636	5.45000	537.201	1519.005	893.717
1637	5.45333	537.233	1518.910	893.684
1638	5.45667	537.269	1518.881	893.661
1639	5.46000	537.324	1518.816	893.647
1640	5.46333	537.359	1518.824	893.630
1641	5.46667	537.374	1518.756	893.624
1642	5.47000	537.383	1518.690	893.615
1643	5.47333	537.452	1518.660	893.598
1644	5.47667	537.462	1518.625	893.590
1645	5.48000	537.488	1518.561	893.564
1646	5.48333	537.480	1518.557	893.573
1647	5.48667	537.482	1518.484	893.562
1648	5.49000	537.485	1518.417	893.563
1649	5.49333	537.528	1518.412	893.572
1650	5.49667	537.528	1518.323	893.506
1651	5.50000	537.551	1518.280	893.519
1652	5.50333	537.590	1518.258	893.484
1653	5.50667	537.577	1518.147	893.482
1654	5.51000	537.580	1518.055	893.423
1655	5.51333	537.584	1518.020	893.414
1656	5.51667	537.629	1517.997	893.352
1657	5.52000	537.659	1517.922	893.364
1658	5.52333	537.657	1517.863	893.326
1659	5.52667	537.684	1517.803	893.284
1660	5.53000	537.731	1517.745	893.235
1661	5.53333	537.756	1517.686	893.207
1662	5.53667	537.800	1517.624	893.160
1663	5.54000	537.730	1517.594	893.147
1664	5.54333	537.833	1517.508	893.098
1665	5.54667	537.968	1517.454	893.063
1666	5.55000	537.999	1517.421	893.028
1667	5.55333	538.075	1517.337	892.974
1668	5.55667	538.121	1517.340	892.985
1669	5.56000	538.149	1517.243	892.954
1670	5.56333	538.238	1517.248	892.841
1671	5.56667	538.314	1517.198	892.774
1672	5.57000	538.337	1517.151	892.710
1673	5.57333	538.399	1517.106	892.738
1674	5.57667	538.452	1517.063	892.641
1675	5.58000	538.558	1517.026	892.533
1676	5.58333	538.650	1517.050	892.445
1677	5.58667	538.703	1516.986	892.415
1678	5.59000	538.802	1516.965	892.361
1679	5.59333	538.850	1516.943	892.313
1680	5.59667	538.943	1516.931	892.215
1681	5.60000	538.968	1516.868	892.183
1682	5.60333	539.050	1516.844	892.146
1683	5.60667	539.061	1516.819	892.106
1684	5.61000	539.089	1516.722	892.071
1685	5.61333	539.130	1516.733	892.038
1686	5.61667	539.161	1516.691	892.054
1687	5.62000	539.245	1516.632	892.032
1688	5.62333	539.299	1516.608	891.998
1689	5.62667	539.333	1516.539	892.016
1690	5.63000	539.344	1516.477	892.008
1691	5.63333	539.381	1516.467	892.030
1692	5.63667	539.387	1516.396	892.029
1693	5.64000	539.403	1516.406	892.021
1694	5.64333	539.455	1516.337	892.019
1695	5.64667	539.470	1516.339	892.006
1696	5.65000	539.486	1516.263	892.035
1697	5.65333	539.497	1516.206	892.108
1698	5.65667	539.545	1516.215	892.075
1699	5.66000	539.601	1516.212	892.117
1700	5.66333	539.560	1516.158	892.159
1701	5.66667	539.576	1516.163	892.150
1702	5.67000	539.572	1516.067	892.245
1703	5.67333	539.652	1516.055	892.437
1704	5.67667	539.712	1516.089	892.441
1705	5.68000	539.715	1516.034	892.533
1706	5.68333	539.709	1516.006	892.633
1707	5.68667	539.791	1516.022	892.706
1708	5.69000	539.824	1515.978	892.777
1709	5.69333	539.899	1515.963	892.860
1710	5.69667	539.864	1515.902	892.953
1711	5.70000	539.922	1515.917	893.042
1712	5.70333	539.963	1515.883	893.067
1713	5.70667	539.993	1515.832	893.138
1714	5.71000	540.009	1515.822	893.177
1715	5.71333	540.056	1515.788	893.189
1716	5.71667	540.085	1515.816	893.229
1717	5.72000	540.125	1515.732	893.404
1718	5.72333	540.138	1515.668	893.402
1719	5.72667	540.180	1515.628	893.420
1720	5.73000	540.227	1515.628	893.422
1721	5.73333	540.235	1515.563	893.414
1722	5.73667	540.252	1515.564	893.414
1723	5.74000	540.210	1515.482	893.440
1724	5.74333	540.234	1515.452	893.404
1725	5.74667	540.198	1515.440	893.459
1726	5.75000	540.224	1515.379	893.422
1727	5.75333	540.259	1515.306	893.421
1728	5.75667	540.293	1515.272	893.417
1729	5.76000	540.324	1515.265	893.432
1730	5.76333	540.312	1515.189	893.444
1731	5.76667	540.345	1515.121	893.441
1732	5.77000	540.404	1515.103	893.391
1733	5.77333	540.386	1515.110	893.359
1734	5.77667	540.425	1515.102	893.283
1735	5.78000	540.500	1515.075	893.253
1736	5.78333	540.543	1515.055	893.215
1737	5.78667	540.561	1514.987	893.181
1738	5.79000	540.562	1515.000	893.146
1739	5.79333	540.619	1514.961	893.173
1740	5.79667	540.643	1514.979	893.109
1741	5.80000	540.642	1514.992	893.073
1742	5.80333	540.639	1514.990	893.060
1743	5.80667	540.596	1514.983	893.062
1744	5.81000	540.566	1514.979	893.085
1745	5.81333	540.570	1514.981	893.093
1746	5.81667	540.503	1514.970	893.121
1747	5.82000	540.509	1514.996	893.144
1748	5.82333	540.457	1514.952	893.289
1749	5.82667	540.428	1514.966	893.371
1750	5.83000	540.422	1514.951	893.426
1751	5.83333	540.379	1514.961	893.520
1752	5.83667	540.389	1514.975	893.623
1753	5.84000	540.373	1514.956	893.701
1754	5.84333	540.376	1515.060	893.721
1755	5.84667	540.400	1514.966	893.836
1756	5.85000	540.432	1515.063	893.875
1757	5.85333	540.364	1515.122	893.916
1758	5.85667	540.364	1515.112	893.967
1759	5.86000	540.347	1515.160	894.044
1760	5.86333	540.361	1515.186	894.088
1761	5.86667	540.360	1515.256	894.085
1762	5.87000	540.419	1515.253	894.117
1763	5.87333	540.339	1515.306	894.158
1764	5.87667	540.304	1515.333	894.188
1765	5.88000	540.261	1515.285	894.231
1766	5.88333	540.250	1515.373	894.291
1767	5.88667	540.227	1515.367	894.307
1768	5.89000	540.108	1515.387	894.327
1769	5.89333	540.067	1515.376	894.372
1770	5.89667	540.050	1515.428	894.432
1771	5.90000	540.005	1515.415	894.467
1772	5.90333	539.933	1515.385	894.445
1773	5.90667	539.937	1515.445	894.481
1774	5.91000	539.916	1515.473	894.514
1775	5.91333	539.856	1515.498	894.528
1776	5.91667	539.843	1515.498	894.541
1777	5.92000	539.881	1515.531	894.561
1778	5.92333	539.845	1515.521	894.587
1779	5.92667	539.842	1515.501	894.554
1780	5.93000	539.917	1515.566	894.561
1781	5.93333	539.886	1515.594	894.602
1782	5.93667	539.861	1515.598	894.582
1783	5.94000	539.840	1515.592	894.604
1784	5.94333	539.856	1515.599	894.582
1785	5.94667	539.860	1515.670	894.562
1786	5.95000	539.807	1515.705	894.571
1787	5.95333	539.789	1515.678	894.517
1788	5.95667	539.717	1515.704	894.532
1789	5.96000	539.667	1515.771	894.526
1790	5.96333	539.625	1515.730	894.547
1791	5.96667	539.582	1515.811	894.488
1792	5.97000	539.526	1515.805	894.492
1793	5.97333	539.470	1515.817	894.426
1794	5.97667	539.459	1515.830	894.382
1795	5.98000	539.395	1515.822	894.390
1796	5.98333	539.333	1515.863	894.357
1797	5.98667	539.322	1515.908	894.310
1798	5.99000	539.297	1515.948	894.280
1799	5.99333	539.237	1515.937	894.325
1800	5.99667	539.246	1515.986	894.264
1801	6.00000	539.150	1516.034	894.222
1802	6.00333	539.153	1516.080	894.178
1803	6.00667	539.144	1516.077	894.176
1804	6.01000	539.157	1516.154	894.169
1805	6.01333	539.114	1516.145	894.209
1806	6.01667	539.120	1516.215	894.220
1807	6.02000	539.068	1516.278	894.229
1808	6.02333	539.113	1516.292	894.317
1809	6.02667	539.041	1516.319	894.337
1810	6.03000	539.020	1516.361	894.327
1811	6.03333	538.990	1516.329	894.430
1812	6.03667	538.953	1516.386	894.467
1813	6.04000	538.884	1516.406	894.528
1814	6.04333	538.861	1516.513	894.517
1815	6.04667	538.820	1516.503	894.541
1816	6.05000	538.726	1516.526	894.579
1817	6.05333	538.713	1516.510	894.634
1818	6.05667	538.662	1516.602	894.547
1819	6.06000	538.654	1516.649	894.507
1820	6.06333	538.609	1516.683	894.506
1821	6.06667	538.561	1516.727	894.467
1822	6.07000	538.541	1516.761	894.345
1823	6.07333	538.513	1516.780	894.269
1824	6.07667	538.496	1516.833	894.205
1825	6.08000	538.514	1516.911	894.054
1826	6.08333	538.475	1516.893	893.987
1827	6.08667	538.484	1516.956	893.895
1828	6.09000	538.502	1516.973	893.816
1829	6.09333	538.491	1516.971	893.694
1830	6.09667	538.525	1516.995	893.607
1831	6.10000	538.556	1517.053	893.531
1832	6.10333	538.521	1517.036	893.460
1833	6.10667	538.620	1517.089	893.400
1834	6.11000	538.576	1517.082	893.295
1835	6.11333	538.620	1517.140	893.198
1836	6.11667	538.644	1517.105	893.061
1837	6.12000	538.663	1517.135	892.954
1838	6.12333	538.697	1517.206	892.815
1839	6.12667	538.687	1517.159	892.735
1840	6.13000	538.827	1517.194	892.629
1841	6.13333	538.906	1517.218	892.548
1842	6.13667	538.970	1517.205	892.487
1843	6.14000	539.058	1517.278	892.369
1844	6.14333	539.148	1517.281	892.378
1845	6.14667	539.182	1517.280	892.273
1846	6.15000	539.255	1517.337	892.220
1847	6.15333	539.373	1517.395	892.177
1848	6.15667	539.379	1517.394	892.201
1849	6.16000	539.498	1517.428	892.243
1850	6.16333	539.536	1517.425	892.268
1851	6.16667	539.590	1517.493	892.289
1852	6.17000	539.593	1517.439	892.391
1853	6.17333	539.680	1517.475	892.418
1854	6.17667	539.702	1517.455	892.502
1855	6.18000	539.742	1517.476	892.571
1856	6.18333	539.784	1517.519	892.677
1857	6.18667	539.773	1517.491	892.783
1858	6.19000	539.853	1517.523	892.806
1859	6.19333	539.859	1517.538	892.904
1860	6.19667	539.937	1517.589	892.963
1861	6.20000	539.991	1517.572	893.050
1862	6.20333	540.013	1517.634	893.082
1863	6.20667	540.102	1517.599	893.092
1864	6.21000	540.120	1517.673	893.091
1865	6.21333	540.192	1517.604	893.109
1866	6.21667	540.239	1517.655	893.072
1867	6.22000	540.311	1517.696	893.073
1868	6.22333	540.286	1517.681	893.014
1869	6.22667	540.398	1517.711	893.044
1870	6.23000	540.473	1517.769	892.983
1871	6.23333	540.462	1517.764	893.008
1872	6.23667	540.506	1517.775	892.979
1873	6.24000	540.539	1517.810	892.864
1874	6.24333	540.549	1517.733	892.898
1875	6.24667	540.555	1517.747	892.861
1876	6.25000	540.592	1517.718	892.835
1877	6.25333	540.605	1517.735	892.782
1878	6.25667	540.628	1517.698	892.794
1879	6.26000	540.664	1517.671	892.763
1880	6.26333	540.673	1517.706	892.756
1881	6.26667	540.649	1517.632	892.774
1882	6.27000	540.696	1517.589	892.825
1883	6.27333	540.741	1517.598	892.776
1884	6.27667	540.759	1517.606	892.773
1885	6.28000	540.875	1517.569	892.784
1886	6.28333	540.894	1517.576	892.772
1887	6.28667	540.926	1517.616	892.750
1888	6.29000	540.958	1517.580	892.763
1889	6.29333	541.108	1517.621	892.766
1890	6.29667	541.129	1517.666	892.741
1891	6.30000	541.170	1517.674	892.717
1892	6.30333	541.223	1517.704	892.756
1893	6.30667	541.304	1517.749	892.730
1894	6.31000	541.309	1517.727	892.698
1895	6.31333	541.348	1517.812	892.670
1896	6.31667	541.372	1517.848	892.652
1897	6.32000	541.383	1517.902	892.601
1898	6.32333	541.431	1517.972	892.611
1899	6.32667	541.412	1517.948	892.591
1900	6.33000	541.425	1518.055	892.593
1901	6.33333	541.458	1518.069	892.558
1902	6.33667	541.388	1518.141	892.542
1903	6.34000	541.425	1518.188	892.530
1904	6.34333	541.466	1518.236	892.494
1905	6.34667	541.504	1518.298	892.408
1906	6.35000	541.571	1518.375	892.404
1907	6.35333	541.605	1518.487	892.385
1908	6.35667	541.648	1518.457	892.402
1909	6.36000	541.726	1518.547	892.339
1910	6.36333	541.746	1518.608	892.375
1911	6.36667	541.813	1518.641	892.405
1912	6.37000	541.863	1518.725	892.379
1913	6.37333	541.922	1518.767	892.387
1914	6.37667	541.972	1518.830	892.440
1915	6.38000	542.019	1518.899	892.462
1916	6.38333	542.023	1518.960	892.524
1917	6.38667	542.077	1519.032	892.525
1918	6.39000	542.059	1519.038	892.648
1919	6.39333	542.085	1519.101	892.688
1920	6.39667	542.013	1519.109	892.801
1921	6.40000	542.027	1519.180	892.801
1922	6.40333	542.025	1519.200	892.842
1923	6.40667	541.990	1519.229	892.883
1924	6.41000	541.876	1519.240	892.947
1925	6.41333	541.852	1519.236	892.964
1926	6.41667	541.816	1519.294	893.001
1927	6.42000	541.728	1519.317	893.039
1928	6.42333	541.691	1519.344	893.079
1929	6.42667	541.664	1519.373	893.097
1930	6.43000	541.624	1519.430	893.152
1931	6.43333	541.576	1519.455	893.188
1932	6.43667	541.555	1519.504	893.262
1933	6.44000	541.468	1519.537	893.267
1934	6.44333	541.401	1519.590	893.353
1935	6.44667	541.370	1519.607	893.423
1936	6.45000	541.307	1519.635	893.437
1937	6.45333	541.221	1519.667	893.568
1938	6.45667	541.140	1519.690	893.596
1939	6.46000	541.134	1519.733	893.706
1940	6.46333	541.065	1519.735	893.822
1941	6.46667	540.993	1519.772	893.927
1942	6.47000	540.963	1519.798	893.946
1943	6.47333	540.880	1519.810	894.020
1944	6.47667	540.867	1519.828	894.073
1945	6.48000	540.791	1519.850	894.097
1946	6.48333	540.710	1519.862	894.166
1947	6.48667	540.719	1519.924	894.211
1948	6.49000	540.669	1519.850	894.198
1949	6.49333	540.651	1519.940	894.261
1950	6.49667	540.637	1519.980	894.241
1951	6.50000	540.604	1520.042	894.263
1952	6.50333	540.604	1520.042	894.269
1953	6.50667	540.627	1520.131	894.215
1954	6.51000	540.563	1520.090	894.233
1955	6.51333	540.574	1520.180	894.189
1956	6.51667	540.550	1520.219	894.170
1957	6.52000	540.584	1520.251	894.201
1958	6.52333	540.547	1520.279	894.101
1959	6.52667	540.568	1520.341	894.144
1960	6.53000	540.611	1520.343	894.151
1961	6.53333	540.608	1520.422	894.113
1962	6.53667	540.572	1520.426	894.097
1963	6.54000	540.583	1520.465	894.089
1964	6.54333	540.586	1520.501	894.083
1965	6.54667	540.592	1520.514	894.016
1966	6.55000	540.605	1520.498	893.958
1967	6.55333	540.672	1520.542	893.920
1968	6.55667	540.635	1520.565	893.947
1969	6.56000	540.667	1520.543	893.900
1970	6.56333	540.681	1520.559	893.819
1971	6.56667	540.724	1520.539	893.770
1972	6.57000	540.753	1520.553	893.713
1973	6.57333	540.723	1520.566	893.632
1974	6.57667	540.816	1520.629	893.537
1975	6.58000	540.788	1520.646	893.467
1976	6.58333	540.795	1520.594	893.398
1977	6.58667	540.771	1520.649	893.325
1978	6.59000	540.808	1520.659	893.294
1979	6.59333	540.744	1520.692	893.194
1980	6.59667	540.769	1520.675	893.242
1981	6.60000	540.699	1520.679	893.095
1982	6.60333	540.626	1520.731	893.036
1983	6.60667	540.600	1520.737	893.019
1984	6.61000	540.553	1520.762	892.934
1985	6.61333	540.565	1520.800	892.927
1986	6.61667	540.569	1520.838	892.929
1987	6.62000	540.496	1520.838	892.902
1988	6.62333	540.497	1520.851	892.859
1989	6.62667	540.506	1520.866	892.936
1990	6.63000	540.449	1520.884	892.976
1991	6.63333	540.414	1520.875	893.000
1992	6.63667	540.444	1520.929	893.054
1993	6.64000	540.426	1520.920	893.066
1994	6.64333	540.431	1520.889	893.045
1995	6.64667	540.403	1520.881	893.062
1996	6.65000	540.390	1520.867	893.115
1997	6.65333	540.374	1520.863	893.114
1998	6.65667	540.434	1520.889	893.148
1999	6.66000	540.414	1520.884	893.158
2000	6.66333	540.391	1520.866	893.231
2001	6.66667	540.371	1520.838	893.208
2002	6.67000	540.403	1520.915	893.178
2003	6.67333	540.391	1520.911	893.193
2004	6.67667	540.379	1520.910	893.078
2005	6.68000	540.313	1520.866	893.091
2006	6.68333	540.281	1520.895	893.001
2007	6.68667	540.287	1520.862	892.999
2008	6.69000	540.220	1520.830	892.961
2009	6.69333	540.206	1520.828	892.969
2010	6.69667	540.217	1520.798	892.958
2011	6.70000	540.134	1520.815	892.986
2012	6.70333	540.152	1520.801	892.915
2013	6.70667	540.107	1520.787	892.960
2014	6.71000	540.048	1520.758	892.915
2015	6.71333	540.037	1520.758	892.914
2016	6.71667	539.989	1520.741	892.947
2017	6.72000	540.001	1520.732	892.966
2018	6.72333	539.952	1520.715	893.009
2019	6.72667	539.918	1520.682	892.988
2020	6.73000	539.922	1520.675	893.024
2021	6.73333	539.897	1520.689	893.090
2022	6.73667	539.910	1520.647	893.118
2023	6.74000	539.883	1520.673	893.140
2024	6.74333	539.859	1520.664	893.155
2025	6.74667	539.834	1520.636	893.130
2026	6.75000	539.808	1520.654	893.070
2027	6.75333	539.861	1520.643	893.107
2028	6.75667	539.816	1520.631	893.140
2029	6.76000	539.768	1520.642	893.103
2030	6.76333	539.692	1520.619	893.172
2031	6.76667	539.671	1520.623	893.138
2032	6.77000	539.621	1520.621	893.147
2033	6.77333	539.614	1520.641	893.193
2034	6.77667	539.541	1520.588	893.108
2035	6.78000	539.463	1520.619	893.095
2036	6.78333	539.281	1520.671	892.998
2037	6.78667	539.243	1520.663	893.006
2038	6.79000	539.181	1520.655	893.012
2039	6.79333	539.122	1520.681	893.012
2040	6.79667	539.047	1520.648	893.113
2041	6.80000	538.989	1520.679	893.118
2042	6.80333	538.950	1520.597	893.153
2043	6.80667	538.840	1520.625	893.156
2044	6.81000	538.798	1520.582	893.189
2045	6.81333	538.757	1520.600	893.216
2046	6.81667	538.633	1520.589	893.240
2047	6.82000	538.595	1520.645	893.276
2048	6.82333	538.602	1520.538	893.311
2049	6.82667	538.550	1520.603	893.314
2050	6.83000	538.538	1520.598	893.320
2051	6.83333	538.500	1520.588	893.342
2052	6.83667	538.473	1520.582	893.357
2053	6.84000	538.426	1520.592	893.308
2054	6.84333	538.420	1520.602	893.267
2055	6.84667	538.440	1520.611	893.226
2056	6.85000	538.391	1520.641	893.222
2057	6.85333	538.348	1520.629	893.238
2058	6.85667	538.270	1520.611	893.161
2059	6.86000	538.258	1520.640	893.160
2060	6.86333	538.195	1520.651	893.106
2061	6.86667	538.154	1520.648	893.093
2062	6.87000	538.111	1520.646	893.072
2063	6.87333	538.003	1520.593	893.107
2064	6.87667	537.953	1520.638	893.053
2065	6.88000	537.861	1520.604	893.034
2066	6.88333	537.851	1520.635	893.036
2067	6.88667	537.771	1520.568	893.024
2068	6.89000	537.784	1520.571	893.002
2069	6.89333	537.771	1520.602	893.009
2070	6.89667	537.749	1520.644	892.992
2071	6.90000	537.749	1520.613	892.989
2072	6.90333	537.767	1520.654	892.973
2073	6.90667	537.800	1520.691	892.980
2074	6.91000	537.798	1520.738	892.936
2075	6.91333	537.806	1520.776	892.930
2076	6.91667	537.823	1520.813	892.928
2077	6.92000	537.840	1520.824	892.912
2078	6.92333	537.813	1520.846	892.932
2079	6.92667	537.821	1520.876	892.957
2080	6.93000	537.762	1520.837	892.961
2081	6.93333	537.705	1520.904	892.981
2082	6.93667	537.671	1520.894	892.996
2083	6.94000	537.611	1520.912	893.044
2084	6.94333	537.534	1520.900	893.064
2085	6.94667	537.395	1520.896	893.042
2086	6.95000	537.331	1520.929	893.040
2087	6.95333	537.246	1520.961	893.031
2088	6.95667	537.143	1520.992	893.030
2089	6.96000	537.077	1520.964	892.993
2090	6.96333	537.025	1520.980	893.033
2091	6.96667	536.945	1521.020	893.009
2092	6.97000	536.884	1521.023	892.980
2093	6.97333	536.851	1521.062	892.960
2094	6.97667	536.804	1521.063	892.955
2095	6.98000	536.826	1521.105	892.929
2096	6.98333	536.738	1521.071	892.942
