NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11050M
FORCE_PLATE_CORNER_POSX_POSY_X	342.662692
FORCE_PLATE_CORNER_POSX_POSY_Y	2800.971985
FORCE_PLATE_CORNER_POSX_POSY_Z	0.414000
FORCE_PLATE_CORNER_NEGX_POSY_X	737.247348
FORCE_PLATE_CORNER_NEGX_POSY_Y	2802.518606
FORCE_PLATE_CORNER_NEGX_POSY_Z	2.509500
FORCE_PLATE_CORNER_NEGX_NEGY_X	739.585996
FORCE_PLATE_CORNER_NEGX_NEGY_Y	2207.801819
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.981000
FORCE_PLATE_CORNER_POSX_NEGY_X	345.001310
FORCE_PLATE_CORNER_POSX_NEGY_Y	2206.255436
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.114400
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
751	0.62500	-1.076782	-0.075462	-2.168823	-0.222694	-0.322891	-0.017667	0.000000	0.000000	0.000000	
752	0.62583	-0.363129	-0.534302	-1.443481	-0.071178	-0.296341	0.111679	0.000000	0.000000	0.000000	
753	0.62667	-0.358459	0.004772	-1.085144	0.264618	-0.226021	-0.018093	0.000000	0.000000	0.000000	
754	0.62750	-0.809753	-0.258728	-1.082214	0.140793	-0.242615	-0.073654	0.000000	0.000000	0.000000	
755	0.62833	-0.360077	-0.174911	-1.083923	0.360031	-0.368378	0.000426	0.000000	0.000000	0.000000	
756	0.62917	-0.627167	0.098267	-0.723083	0.172623	-0.129738	0.000284	0.000000	0.000000	0.000000	
757	0.63000	-0.632233	-0.530701	-1.804871	0.061251	-0.199127	-0.073368	0.000000	0.000000	0.000000	
758	0.63083	-0.556702	-0.349274	0.362762	-0.077801	-0.342728	0.017431	0.000000	0.000000	0.000000	
759	0.63167	-0.455322	-0.712708	0.005990	-0.107269	-0.229942	0.018517	0.000000	0.000000	0.000000	
760	0.63250	-0.537598	0.007148	-1.808716	0.041506	-0.160652	0.019231	0.000000	0.000000	0.000000	
761	0.63333	-0.453094	-0.533081	-1.081238	-0.026432	-0.228867	0.074501	0.000000	0.000000	0.000000	
762	0.63417	-0.985596	0.103039	-1.808228	0.037653	-0.355759	0.056267	0.000000	0.000000	0.000000	
763	0.63500	-0.812958	-0.708038	-2.527222	0.288742	-0.062309	0.000994	0.000000	0.000000	0.000000	
764	0.63583	-0.721161	-0.439651	-1.805176	0.279831	-0.166946	-0.054850	0.000000	0.000000	0.000000	
765	0.63667	-0.633850	-0.710419	-1.803650	-0.065334	-0.270233	-0.091888	0.000000	0.000000	0.000000	
766	0.63750	-0.541229	-0.352188	-1.082275	0.055637	0.052660	0.037464	0.000000	0.000000	0.000000	
767	0.63833	-0.895050	0.191681	-1.809082	-0.009946	-0.245583	-0.017808	0.000000	0.000000	0.000000	
768	0.63917	-0.362106	-0.354568	-0.358688	0.278717	0.022926	0.037180	0.000000	0.000000	0.000000	
769	0.64000	0.175491	-0.631500	-2.892334	0.108589	-0.238708	-0.128502	0.000000	0.000000	0.000000	
770	0.64083	-0.451874	-0.443283	-1.805847	0.146950	-0.121204	0.019230	0.000000	0.000000	0.000000	
771	0.64167	-0.274780	-0.715240	-1.804504	0.245880	-0.078564	-0.017810	0.000000	0.000000	0.000000	
772	0.64250	-0.179329	-0.087532	-1.809021	0.045248	-0.182716	0.000712	0.000000	0.000000	0.000000	
773	0.64333	-0.631012	-0.440918	-2.529419	0.190231	-0.198372	0.019514	0.000000	0.000000	0.000000	
774	0.64417	-0.183174	-0.446854	-0.720520	-0.073368	-0.290527	-0.073795	0.000000	0.000000	0.000000	
775	0.64500	-0.992096	-0.705658	-3.250854	-0.023155	-0.210739	-0.091324	0.000000	0.000000	0.000000	
776	0.64583	-0.541443	-0.442108	-2.167603	-0.031198	-0.159790	-0.036186	0.000000	0.000000	0.000000	
777	0.64667	-0.624908	0.277893	-1.810364	-0.012929	-0.378113	-0.054846	0.000000	0.000000	0.000000	
778	0.64750	0.085117	-0.720154	-3.253418	0.200142	-0.348465	0.001280	0.000000	0.000000	0.000000	
779	0.64833	-0.356644	0.184441	-1.448364	0.213135	-0.225784	0.056126	0.000000	0.000000	0.000000	
780	0.64917	0.086132	-0.630341	-3.616089	0.018790	-0.098698	0.038460	0.000000	0.000000	0.000000	
781	0.65000	-0.807098	-0.079132	-2.893555	0.087540	-0.098141	-0.091461	0.000000	0.000000	0.000000	
782	0.65083	-0.809937	-0.258698	-0.720215	0.052450	-0.171761	-0.073795	0.000000	0.000000	0.000000	
783	0.65167	-0.723419	-0.709229	-2.165405	0.067310	-0.237526	-0.110268	0.000000	0.000000	0.000000	
784	0.65250	-0.718567	-0.170143	-2.169067	0.091854	-0.202423	0.037889	0.000000	0.000000	0.000000	
785	0.65333	0.086327	-0.450500	-1.083191	0.015308	-0.173096	-0.110691	0.000000	0.000000	0.000000	
786	0.65417	-0.636261	-0.799133	0.731445	0.029977	0.011941	-0.091839	0.000000	0.000000	0.000000	
787	0.65500	-0.449646	-0.173729	-1.445740	0.270645	-0.193153	-0.036469	0.000000	0.000000	0.000000	
788	0.65583	-0.003237	-0.449310	-1.445007	0.236725	-0.140411	-0.017951	0.000000	0.000000	0.000000	
789	0.65667	-0.182159	-0.536896	-3.978027	0.147896	-0.251007	0.001565	0.000000	0.000000	0.000000	
790	0.65750	-0.362518	-0.534393	-2.529541	0.105080	-0.259445	-0.036043	0.000000	0.000000	0.000000	
791	0.65833	-0.374481	-0.353226	0.362823	-0.077335	-0.192932	-0.093452	0.000000	0.000000	0.000000	
792	0.65917	-0.362106	-0.444489	-1.806152	0.013870	-0.082195	-0.054850	0.000000	0.000000	0.000000	
793	0.66000	-0.899933	-0.437317	-3.252808	-0.299393	-0.207642	-0.035759	0.000000	0.000000	0.000000	
794	0.66083	-0.804260	0.280289	-2.171875	0.119598	-0.206245	-0.073223	0.000000	0.000000	0.000000	
795	0.66167	-0.718475	0.006418	-0.360443	-0.090542	-0.167381	-0.037724	0.000000	0.000000	0.000000	
796	0.66250	-0.006279	-0.718781	-0.357117	0.114811	-0.177048	0.018660	0.000000	0.000000	0.000000	
797	0.66333	-0.358459	-0.085159	-2.532593	0.177322	-0.188622	-0.091602	0.000000	0.000000	0.000000	
798	0.66417	-0.270920	-0.355911	-2.892944	0.231308	-0.113300	-0.035902	0.000000	0.000000	0.000000	
799	0.66500	-0.901703	-0.527069	-1.442200	0.150162	-0.174019	-0.017953	0.000000	0.000000	0.000000	
800	0.66583	-0.276993	-0.894867	-0.717224	-0.101334	-0.008381	0.037321	0.000000	0.000000	0.000000	
801	0.66667	-0.274567	-0.625336	-0.719055	-0.022460	-0.258087	-0.073799	0.000000	0.000000	0.000000	
802	0.66750	-0.808319	-0.168938	-2.168823	-0.130249	-0.170158	-0.036186	0.000000	0.000000	0.000000	
803	0.66833	-0.631012	-0.440918	-2.529419	0.145828	-0.269638	-0.017525	0.000000	0.000000	0.000000	
804	0.66917	-0.451675	-0.353378	-0.720490	0.100590	-0.265091	-0.073795	0.000000	0.000000	0.000000	
805	0.67000	-0.451263	-0.263489	0.002936	-0.079418	-0.301651	-0.074081	0.000000	0.000000	0.000000	
806	0.67083	-0.718567	-0.170143	-2.169067	0.091854	-0.166786	0.000853	0.000000	0.000000	0.000000	
807	0.67167	-0.740753	-0.270355	-0.352112	-0.124073	-0.167824	0.091419	0.000000	0.000000	0.000000	
808	0.67250	-0.633850	-0.710419	-1.803650	-0.065334	-0.234589	-0.017811	0.000000	0.000000	0.000000	
809	0.67333	-0.364746	-0.803955	-2.889648	0.203339	-0.294388	-0.072941	0.000000	0.000000	0.000000	
810	0.67417	-0.720367	-0.349808	-1.805847	0.187721	0.011134	-0.091888	0.000000	0.000000	0.000000	
811	0.67500	-0.449249	-0.173775	-2.169800	0.180977	-0.406113	-0.073223	0.000000	0.000000	0.000000	
812	0.67583	-0.634064	-0.710388	-1.441589	0.157112	-0.199371	-0.073513	0.000000	0.000000	0.000000	
813	0.67667	-0.899719	-0.347412	-2.167358	-0.168152	-0.208992	0.019372	0.000000	0.000000	0.000000	
814	0.67750	-0.724030	-0.799103	-2.526855	0.025776	-0.237015	0.167664	0.000000	0.000000	0.000000	
