NO_OF_FRAMES	5932
NO_OF_CAMERAS	30
NO_OF_MARKERS	1
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-02-21, 11:04:31.522	92395.75463480
DATA_INCLUDED	3D
MARKER_NAMES	COM
TRAJECTORY_TYPES	Measured
Frame	Time	COM X	COM Y	COM Z	
126	0.41667	511.286	1524.293	892.917
127	0.42000	511.247	1524.268	892.953
128	0.42333	511.222	1524.295	892.948
129	0.42667	511.203	1524.275	892.950
130	0.43000	511.154	1524.266	892.952
131	0.43333	511.120	1524.308	892.928
132	0.43667	511.056	1524.286	892.973
133	0.44000	511.025	1524.287	892.972
134	0.44333	510.976	1524.279	893.050
135	0.44667	510.941	1524.250	893.038
136	0.45000	510.829	1524.224	893.046
137	0.45333	510.784	1524.276	893.030
138	0.45667	510.726	1524.287	893.054
139	0.46000	510.706	1524.268	893.066
140	0.46333	510.633	1524.268	893.064
141	0.46667	510.530	1524.412	893.030
142	0.47000	510.519	1524.285	893.030
143	0.47333	510.441	1524.353	893.090
144	0.47667	510.398	1524.393	893.062
145	0.48000	510.360	1524.417	893.050
146	0.48333	510.324	1524.385	893.081
147	0.48667	510.261	1524.406	893.083
148	0.49000	510.215	1524.456	893.089
149	0.49333	510.132	1524.452	893.081
150	0.49667	510.122	1524.439	893.111
151	0.50000	510.060	1524.481	893.082
152	0.50333	510.021	1524.480	893.091
153	0.50667	509.974	1524.513	893.114
154	0.51000	509.911	1524.564	893.076
155	0.51333	509.885	1524.600	893.061
156	0.51667	509.824	1524.531	893.124
157	0.52000	509.734	1524.595	893.098
158	0.52333	509.710	1524.668	893.085
159	0.52667	509.661	1524.656	893.072
160	0.53000	509.583	1524.656	893.115
161	0.53333	509.599	1524.624	893.104
162	0.53667	509.526	1524.707	893.077
163	0.54000	509.470	1524.697	893.128
164	0.54333	509.432	1524.778	893.051
165	0.54667	509.448	1524.756	893.073
166	0.55000	509.423	1524.809	893.095
167	0.55333	509.365	1524.771	893.148
168	0.55667	509.383	1524.787	893.121
169	0.56000	509.333	1524.785	893.144
170	0.56333	509.311	1524.798	893.161
171	0.56667	509.281	1524.826	893.137
172	0.57000	509.287	1524.819	893.148
173	0.57333	509.218	1524.851	893.094
174	0.57667	509.159	1524.831	893.145
175	0.58000	509.152	1524.786	893.115
176	0.58333	509.104	1524.846	893.073
177	0.58667	509.013	1524.808	893.072
178	0.59000	508.972	1524.776	893.066
179	0.59333	508.946	1524.809	892.995
180	0.59667	508.822	1524.819	892.976
181	0.60000	508.764	1524.816	892.985
182	0.60333	508.622	1524.831	893.002
183	0.60667	508.540	1524.831	892.966
184	0.61000	508.496	1524.830	892.941
185	0.61333	508.369	1524.783	892.979
186	0.61667	508.315	1524.808	892.954
187	0.62000	508.242	1524.834	892.975
188	0.62333	508.101	1524.821	892.945
189	0.62667	508.054	1524.815	892.953
190	0.63000	507.961	1524.798	892.950
191	0.63333	507.904	1524.808	892.963
192	0.63667	507.836	1524.818	892.929
193	0.64000	507.780	1524.813	892.938
194	0.64333	507.699	1524.785	892.901
195	0.64667	507.655	1524.809	892.910
196	0.65000	507.592	1524.830	892.918
197	0.65333	507.519	1524.744	892.894
198	0.65667	507.464	1524.755	892.870
199	0.66000	507.416	1524.787	892.909
200	0.66333	507.346	1524.757	892.863
201	0.66667	507.267	1524.722	892.846
202	0.67000	507.219	1524.736	892.838
203	0.67333	507.100	1524.700	892.904
204	0.67667	507.082	1524.692	892.891
205	0.68000	507.021	1524.652	892.940
206	0.68333	506.898	1524.649	892.960
207	0.68667	506.876	1524.606	892.969
208	0.69000	506.774	1524.613	893.006
209	0.69333	506.690	1524.647	893.032
210	0.69667	506.687	1524.587	892.960
211	0.70000	506.597	1524.607	892.987
212	0.70333	506.595	1524.592	893.015
213	0.70667	506.507	1524.541	893.025
214	0.71000	506.406	1524.516	893.043
215	0.71333	506.389	1524.521	893.022
216	0.71667	506.356	1524.516	893.081
217	0.72000	506.337	1524.499	893.074
218	0.72333	506.255	1524.473	893.117
219	0.72667	506.261	1524.449	893.045
220	0.73000	506.157	1524.481	893.099
221	0.73333	506.121	1524.405	893.061
222	0.73667	506.054	1524.374	893.136
223	0.74000	505.997	1524.343	893.141
224	0.74333	505.910	1524.289	893.172
225	0.74667	505.814	1524.219	893.249
226	0.75000	505.772	1524.166	893.240
227	0.75333	505.709	1524.117	893.263
228	0.75667	505.576	1524.091	893.314
229	0.76000	505.494	1524.048	893.365
230	0.76333	505.426	1524.037	893.353
231	0.76667	505.368	1523.991	893.337
232	0.77000	505.278	1523.891	893.396
233	0.77333	505.206	1523.864	893.446
234	0.77667	505.175	1523.824	893.487
235	0.78000	505.115	1523.754	893.476
236	0.78333	505.112	1523.712	893.476
237	0.78667	505.042	1523.691	893.521
238	0.79000	505.003	1523.657	893.475
239	0.79333	504.984	1523.629	893.486
240	0.79667	504.979	1523.572	893.441
241	0.80000	504.905	1523.525	893.524
242	0.80333	504.926	1523.475	893.421
243	0.80667	504.830	1523.458	893.471
244	0.81000	504.829	1523.408	893.475
245	0.81333	504.793	1523.302	893.480
246	0.81667	504.761	1523.256	893.469
247	0.82000	504.752	1523.243	893.432
248	0.82333	504.714	1523.222	893.424
249	0.82667	504.680	1523.159	893.402
250	0.83000	504.621	1523.124	893.407
251	0.83333	504.611	1523.069	893.449
252	0.83667	504.570	1523.008	893.440
253	0.84000	504.538	1522.965	893.448
254	0.84333	504.495	1522.945	893.483
255	0.84667	504.463	1522.889	893.434
256	0.85000	504.477	1522.895	893.439
257	0.85333	504.431	1522.839	893.440
258	0.85667	504.423	1522.778	893.375
259	0.86000	504.407	1522.723	893.361
260	0.86333	504.377	1522.709	893.332
261	0.86667	504.424	1522.705	893.303
262	0.87000	504.398	1522.617	893.320
263	0.87333	504.315	1522.579	893.249
264	0.87667	504.321	1522.541	893.248
265	0.88000	504.307	1522.450	893.195
266	0.88333	504.260	1522.414	893.214
267	0.88667	504.215	1522.383	893.188
268	0.89000	504.204	1522.257	893.173
269	0.89333	504.143	1522.237	893.151
270	0.89667	504.118	1522.173	893.135
271	0.90000	504.103	1522.181	893.042
272	0.90333	504.075	1522.095	892.988
273	0.90667	504.097	1522.029	893.009
274	0.91000	504.020	1521.965	892.971
275	0.91333	503.987	1521.953	892.866
276	0.91667	504.025	1521.905	892.812
277	0.92000	504.055	1521.811	892.740
278	0.92333	504.085	1521.788	892.650
279	0.92667	504.084	1521.762	892.527
280	0.93000	504.113	1521.728	892.389
281	0.93333	504.162	1521.709	892.274
282	0.93667	504.183	1521.648	892.107
283	0.94000	504.192	1521.609	892.021
284	0.94333	504.228	1521.548	891.855
285	0.94667	504.236	1521.529	891.771
286	0.95000	504.277	1521.503	891.621
287	0.95333	504.297	1521.459	891.550
288	0.95667	504.352	1521.439	891.459
289	0.96000	504.359	1521.409	891.390
290	0.96333	504.397	1521.394	891.331
291	0.96667	504.484	1521.378	891.192
292	0.97000	504.475	1521.313	891.142
293	0.97333	504.501	1521.254	891.107
294	0.97667	504.541	1521.289	891.038
295	0.98000	504.587	1521.264	890.976
296	0.98333	504.587	1521.200	891.084
297	0.98667	504.681	1521.183	891.017
298	0.99000	504.726	1521.166	890.976
299	0.99333	504.847	1521.125	891.013
300	0.99667	504.910	1521.114	890.972
301	1.00000	504.916	1521.086	891.003
302	1.00333	504.994	1521.086	890.947
303	1.00667	505.058	1521.067	890.951
304	1.01000	505.116	1521.026	890.967
305	1.01333	505.206	1520.993	890.954
306	1.01667	505.272	1521.033	890.952
307	1.02000	505.387	1520.958	890.965
308	1.02333	505.469	1520.952	890.944
309	1.02667	505.544	1520.964	890.948
310	1.03000	505.561	1520.871	890.999
311	1.03333	505.649	1520.895	890.993
312	1.03667	505.757	1520.865	891.007
313	1.04000	505.790	1520.822	890.917
314	1.04333	505.858	1520.832	890.980
315	1.04667	505.933	1520.815	890.919
316	1.05000	505.957	1520.808	890.943
317	1.05333	506.018	1520.783	890.927
318	1.05667	506.066	1520.716	890.931
319	1.06000	506.159	1520.670	890.986
320	1.06333	506.257	1520.630	891.000
321	1.06667	506.286	1520.623	891.006
322	1.07000	506.345	1520.565	891.071
323	1.07333	506.393	1520.488	891.056
324	1.07667	506.440	1520.492	891.042
325	1.08000	506.491	1520.402	891.160
326	1.08333	506.522	1520.350	891.172
327	1.08667	506.567	1520.325	891.239
328	1.09000	506.635	1520.238	891.254
329	1.09333	506.725	1520.205	891.320
330	1.09667	506.777	1520.121	891.354
331	1.10000	506.786	1520.078	891.412
332	1.10333	506.879	1520.034	891.431
333	1.10667	506.899	1519.909	891.467
334	1.11000	507.021	1519.970	891.443
335	1.11333	507.012	1519.852	891.493
336	1.11667	507.074	1519.815	891.461
337	1.12000	507.079	1519.769	891.505
338	1.12333	507.088	1519.710	891.552
339	1.12667	507.190	1519.561	891.624
340	1.13000	507.208	1519.460	891.660
341	1.13333	507.281	1519.449	891.660
342	1.13667	507.303	1519.373	891.722
343	1.14000	507.377	1519.319	891.722
344	1.14333	507.388	1519.239	891.835
345	1.14667	507.488	1519.236	891.803
346	1.15000	507.549	1519.153	891.891
347	1.15333	507.615	1519.118	891.924
348	1.15667	507.674	1519.040	891.915
349	1.16000	507.775	1519.025	891.936
350	1.16333	507.813	1518.961	892.013
351	1.16667	507.941	1518.935	891.941
352	1.17000	508.056	1518.850	891.961
353	1.17333	508.119	1518.818	891.985
354	1.17667	508.119	1518.756	892.027
355	1.18000	508.209	1518.735	892.001
356	1.18333	508.277	1518.729	891.976
357	1.18667	508.340	1518.645	892.038
358	1.19000	508.456	1518.633	892.015
359	1.19333	508.537	1518.579	891.972
360	1.19667	508.581	1518.513	892.023
361	1.20000	508.619	1518.468	892.053
362	1.20333	508.717	1518.467	892.013
363	1.20667	508.741	1518.401	892.047
364	1.21000	508.820	1518.341	891.949
365	1.21333	508.882	1518.303	891.999
366	1.21667	508.972	1518.231	891.926
367	1.22000	509.055	1518.155	891.875
368	1.22333	509.136	1518.105	891.903
369	1.22667	509.179	1518.057	891.908
370	1.23000	509.289	1518.016	891.797
371	1.23333	509.343	1517.965	891.820
372	1.23667	509.465	1517.925	891.712
373	1.24000	509.585	1517.898	891.631
374	1.24333	509.640	1517.895	891.639
375	1.24667	509.682	1517.787	891.682
376	1.25000	509.759	1517.737	891.646
377	1.25333	509.853	1517.662	891.629
378	1.25667	509.914	1517.611	891.629
379	1.26000	509.956	1517.530	891.572
380	1.26333	510.002	1517.519	891.647
381	1.26667	510.027	1517.452	891.588
382	1.27000	510.115	1517.418	891.558
383	1.27333	510.114	1517.348	891.546
384	1.27667	510.149	1517.312	891.544
385	1.28000	510.156	1517.242	891.546
386	1.28333	510.201	1517.215	891.537
387	1.28667	510.289	1517.207	891.479
388	1.29000	510.267	1517.147	891.483
389	1.29333	510.355	1517.131	891.398
390	1.29667	510.418	1517.112	891.337
391	1.30000	510.496	1517.078	891.343
392	1.30333	510.472	1516.999	891.303
393	1.30667	510.577	1517.031	891.277
394	1.31000	510.660	1516.978	891.240
395	1.31333	510.715	1516.957	891.213
396	1.31667	510.775	1516.865	891.108
397	1.32000	510.821	1516.886	891.058
398	1.32333	510.899	1516.831	891.056
399	1.32667	510.983	1516.766	891.022
400	1.33000	511.019	1516.705	890.953
401	1.33333	511.090	1516.641	890.913
402	1.33667	511.162	1516.617	890.890
403	1.34000	511.194	1516.583	890.842
404	1.34333	511.257	1516.636	890.789
405	1.34667	511.312	1516.588	890.795
406	1.35000	511.332	1516.457	890.799
407	1.35333	511.440	1516.505	890.720
408	1.35667	511.502	1516.430	890.715
409	1.36000	511.557	1516.383	890.703
410	1.36333	511.682	1516.212	890.750
411	1.36667	511.810	1516.200	890.664
412	1.37000	511.850	1516.083	890.630
413	1.37333	511.936	1516.072	890.616
414	1.37667	512.004	1516.064	890.567
415	1.38000	512.043	1515.960	890.586
416	1.38333	512.160	1515.968	890.545
417	1.38667	512.219	1515.937	890.513
418	1.39000	512.277	1515.822	890.554
419	1.39333	512.335	1515.796	890.546
420	1.39667	512.411	1515.720	890.512
421	1.40000	512.447	1515.624	890.538
422	1.40333	512.480	1515.601	890.547
423	1.40667	512.548	1515.544	890.565
424	1.41000	512.607	1515.567	890.565
425	1.41333	512.624	1515.461	890.647
426	1.41667	512.648	1515.402	890.706
427	1.42000	512.656	1515.322	890.750
428	1.42333	512.718	1515.287	890.816
429	1.42667	512.726	1515.281	890.834
430	1.43000	512.711	1515.245	890.912
431	1.43333	512.706	1515.207	891.014
432	1.43667	512.729	1515.135	891.016
433	1.44000	512.805	1515.169	891.090
434	1.44333	512.754	1515.078	891.166
435	1.44667	512.762	1515.039	891.178
436	1.45000	512.731	1514.991	891.223
437	1.45333	512.829	1515.015	891.193
438	1.45667	512.790	1514.943	891.304
439	1.46000	512.779	1514.894	891.319
440	1.46333	512.770	1514.854	891.390
441	1.46667	512.763	1514.832	891.377
442	1.47000	512.715	1514.779	891.449
443	1.47333	512.640	1514.708	891.483
444	1.47667	512.636	1514.689	891.495
445	1.48000	512.606	1514.687	891.485
446	1.48333	512.532	1514.602	891.583
447	1.48667	512.528	1514.576	891.592
448	1.49000	512.496	1514.532	891.637
449	1.49333	512.443	1514.470	891.690
450	1.49667	512.379	1514.438	891.710
451	1.50000	512.354	1514.401	891.733
452	1.50333	512.335	1514.379	891.799
453	1.50667	512.332	1514.366	891.782
454	1.51000	512.304	1514.317	891.792
455	1.51333	512.351	1514.339	891.729
456	1.51667	512.340	1514.267	891.769
457	1.52000	512.305	1514.258	891.800
458	1.52333	512.401	1514.283	891.716
459	1.52667	512.321	1514.245	891.793
460	1.53000	512.321	1514.178	891.790
461	1.53333	512.398	1514.238	891.780
462	1.53667	512.389	1514.195	891.780
463	1.54000	512.411	1514.191	891.771
464	1.54333	512.403	1514.188	891.796
465	1.54667	512.414	1514.209	891.798
466	1.55000	512.437	1514.169	891.869
467	1.55333	512.409	1514.195	891.909
468	1.55667	512.446	1514.201	891.952
469	1.56000	512.406	1514.158	892.003
470	1.56333	512.362	1514.081	892.107
471	1.56667	512.391	1514.101	892.172
472	1.57000	512.356	1514.131	892.247
473	1.57333	512.377	1514.125	892.284
474	1.57667	512.379	1514.112	892.332
475	1.58000	512.418	1514.089	892.350
476	1.58333	512.376	1514.112	892.420
477	1.58667	512.420	1514.078	892.457
478	1.59000	512.450	1514.084	892.535
479	1.59333	512.499	1514.097	892.507
480	1.59667	512.519	1514.101	892.510
481	1.60000	512.497	1514.102	892.534
482	1.60333	512.591	1514.170	892.504
483	1.60667	512.577	1514.143	892.476
484	1.61000	512.593	1514.191	892.502
485	1.61333	512.647	1514.077	892.534
486	1.61667	512.638	1514.214	892.526
487	1.62000	512.616	1514.060	892.584
488	1.62333	512.601	1514.097	892.600
489	1.62667	512.602	1514.053	892.692
490	1.63000	512.583	1514.200	892.722
491	1.63333	512.618	1514.101	892.774
492	1.63667	512.572	1514.084	892.853
493	1.64000	512.613	1514.073	892.902
494	1.64333	512.567	1514.083	892.955
495	1.64667	512.572	1514.134	892.986
496	1.65000	512.540	1514.044	893.037
497	1.65333	512.601	1514.041	893.085
498	1.65667	512.634	1514.064	893.072
499	1.66000	512.638	1514.034	893.094
500	1.66333	512.688	1514.033	893.062
501	1.66667	512.711	1514.056	893.132
502	1.67000	512.747	1513.987	893.171
503	1.67333	512.775	1514.041	893.159
504	1.67667	512.792	1514.007	893.200
505	1.68000	512.746	1513.947	893.239
506	1.68333	512.848	1514.009	893.191
507	1.68667	512.796	1513.972	893.308
508	1.69000	512.794	1514.001	893.312
509	1.69333	512.765	1513.971	893.413
510	1.69667	512.768	1513.914	893.478
511	1.70000	512.762	1513.897	893.525
512	1.70333	512.705	1513.918	893.565
513	1.70667	512.664	1513.935	893.652
514	1.71000	512.658	1513.947	893.608
515	1.71333	512.621	1513.899	893.646
516	1.71667	512.645	1513.980	893.632
517	1.72000	512.626	1513.960	893.660
518	1.72333	512.614	1513.951	893.664
519	1.72667	512.626	1513.956	893.671
520	1.73000	512.603	1513.915	893.649
521	1.73333	512.595	1513.957	893.620
522	1.73667	512.592	1513.939	893.578
523	1.74000	512.618	1513.908	893.580
524	1.74333	512.614	1514.003	893.567
525	1.74667	512.580	1513.980	893.552
526	1.75000	512.577	1514.005	893.536
527	1.75333	512.577	1514.040	893.525
528	1.75667	512.598	1514.039	893.516
529	1.76000	512.583	1514.028	893.535
530	1.76333	512.655	1514.067	893.480
531	1.76667	512.648	1514.092	893.474
532	1.77000	512.638	1514.089	893.497
533	1.77333	512.677	1514.091	893.518
534	1.77667	512.656	1514.144	893.487
535	1.78000	512.642	1514.130	893.528
536	1.78333	512.687	1514.142	893.463
537	1.78667	512.721	1514.171	893.453
538	1.79000	512.709	1514.158	893.430
539	1.79333	512.768	1514.254	893.395
540	1.79667	512.823	1514.232	893.350
541	1.80000	512.866	1514.188	893.260
542	1.80333	512.924	1514.227	893.216
543	1.80667	513.005	1514.217	893.150
544	1.81000	513.030	1514.276	893.101
545	1.81333	513.089	1514.246	893.012
546	1.81667	513.183	1514.314	892.957
547	1.82000	513.205	1514.392	892.895
548	1.82333	513.265	1514.418	892.832
549	1.82667	513.325	1514.446	892.904
550	1.83000	513.374	1514.313	892.928
551	1.83333	513.455	1514.350	892.883
552	1.83667	513.459	1514.315	892.964
553	1.84000	513.485	1514.445	892.901
554	1.84333	513.493	1514.446	892.916
555	1.84667	513.484	1514.366	893.002
556	1.85000	513.478	1514.380	893.066
557	1.85333	513.545	1514.430	892.981
558	1.85667	513.529	1514.395	892.981
559	1.86000	513.603	1514.428	892.935
560	1.86333	513.618	1514.405	892.938
561	1.86667	513.715	1514.463	892.766
562	1.87000	513.698	1514.387	892.805
563	1.87333	513.765	1514.397	892.693
564	1.87667	513.843	1514.443	892.549
565	1.88000	513.849	1514.410	892.517
566	1.88333	513.885	1514.451	892.441
567	1.88667	513.928	1514.443	892.364
568	1.89000	514.040	1514.460	892.275
569	1.89333	514.012	1514.445	892.292
570	1.89667	514.055	1514.466	892.264
571	1.90000	514.070	1514.376	892.270
572	1.90333	514.119	1514.399	892.234
573	1.90667	514.180	1514.458	892.190
574	1.91000	514.176	1514.429	892.227
575	1.91333	514.173	1514.380	892.309
576	1.91667	514.244	1514.391	892.270
577	1.92000	514.293	1514.383	892.258
578	1.92333	514.332	1514.428	892.239
579	1.92667	514.365	1514.332	892.300
580	1.93000	514.453	1514.323	892.211
581	1.93333	514.547	1514.321	892.234
582	1.93667	514.576	1514.287	892.267
583	1.94000	514.650	1514.275	892.232
584	1.94333	514.744	1514.253	892.203
585	1.94667	514.780	1514.227	892.249
586	1.95000	514.891	1514.250	892.193
587	1.95333	514.939	1514.170	892.145
588	1.95667	515.046	1514.147	892.141
589	1.96000	515.068	1514.125	892.156
590	1.96333	515.206	1514.094	892.135
591	1.96667	515.253	1514.032	892.151
592	1.97000	515.267	1514.055	892.167
593	1.97333	515.361	1513.971	892.175
594	1.97667	515.418	1513.979	892.127
595	1.98000	515.441	1513.957	892.156
596	1.98333	515.505	1513.964	892.092
597	1.98667	515.528	1513.940	892.107
598	1.99000	515.598	1513.900	892.082
599	1.99333	515.668	1513.878	892.021
600	1.99667	515.655	1513.856	892.057
601	2.00000	515.678	1513.797	892.042
602	2.00333	515.753	1513.776	892.064
603	2.00667	515.817	1513.793	892.055
604	2.01000	515.841	1513.778	892.055
605	2.01333	515.876	1513.712	892.032
606	2.01667	515.886	1513.671	892.010
607	2.02000	515.967	1513.705	891.967
608	2.02333	516.022	1513.639	891.975
609	2.02667	516.038	1513.586	891.987
610	2.03000	516.060	1513.510	891.997
611	2.03333	516.092	1513.496	891.981
612	2.03667	516.132	1513.496	892.013
613	2.04000	516.195	1513.479	891.953
614	2.04333	516.235	1513.429	891.962
615	2.04667	516.226	1513.386	891.986
616	2.05000	516.257	1513.396	891.997
617	2.05333	516.251	1513.300	892.045
618	2.05667	516.225	1513.279	892.116
619	2.06000	516.246	1513.229	892.136
620	2.06333	516.295	1513.265	892.148
621	2.06667	516.298	1513.234	892.125
622	2.07000	516.300	1513.206	892.154
623	2.07333	516.317	1513.117	892.170
624	2.07667	516.339	1513.110	892.096
625	2.08000	516.346	1513.067	892.080
626	2.08333	516.406	1513.107	891.989
627	2.08667	516.390	1513.036	891.957
628	2.09000	516.468	1513.039	891.886
629	2.09333	516.523	1513.009	891.863
630	2.09667	516.578	1513.006	891.801
631	2.10000	516.590	1512.981	891.710
632	2.10333	516.656	1512.996	891.618
633	2.10667	516.650	1512.933	891.626
634	2.11000	516.659	1512.923	891.686
635	2.11333	516.650	1512.920	891.608
636	2.11667	516.683	1512.899	891.576
637	2.12000	516.766	1512.858	891.492
638	2.12333	516.717	1512.815	891.621
639	2.12667	516.737	1512.800	891.631
640	2.13000	516.729	1512.770	891.605
641	2.13333	516.712	1512.721	891.632
642	2.13667	516.697	1512.674	891.683
643	2.14000	516.684	1512.611	891.706
644	2.14333	516.737	1512.648	891.695
645	2.14667	516.744	1512.632	891.657
646	2.15000	516.664	1512.557	891.701
647	2.15333	516.644	1512.531	891.673
648	2.15667	516.698	1512.521	891.581
649	2.16000	516.697	1512.542	891.588
650	2.16333	516.698	1512.441	891.557
651	2.16667	516.716	1512.431	891.540
652	2.17000	516.701	1512.408	891.543
653	2.17333	516.730	1512.380	891.494
654	2.17667	516.703	1512.312	891.450
655	2.18000	516.725	1512.250	891.477
656	2.18333	516.675	1512.254	891.456
657	2.18667	516.638	1512.193	891.478
658	2.19000	516.617	1512.120	891.507
659	2.19333	516.529	1512.063	891.580
660	2.19667	516.541	1512.009	891.579
661	2.20000	516.504	1511.930	891.577
662	2.20333	516.487	1511.935	891.637
663	2.20667	516.457	1511.895	891.648
664	2.21000	516.416	1511.742	891.651
665	2.21333	516.345	1511.720	891.693
666	2.21667	516.378	1511.690	891.658
667	2.22000	516.328	1511.603	891.664
668	2.22333	516.334	1511.597	891.639
669	2.22667	516.332	1511.505	891.630
670	2.23000	516.347	1511.521	891.569
671	2.23333	516.359	1511.467	891.513
672	2.23667	516.374	1511.399	891.517
673	2.24000	516.422	1511.355	891.491
674	2.24333	516.396	1511.341	891.470
675	2.24667	516.379	1511.234	891.518
676	2.25000	516.402	1511.236	891.457
677	2.25333	516.401	1511.179	891.505
678	2.25667	516.360	1511.136	891.569
679	2.26000	516.386	1511.128	891.516
680	2.26333	516.359	1511.046	891.611
681	2.26667	516.347	1511.033	891.609
682	2.27000	516.283	1510.968	891.721
683	2.27333	516.273	1510.872	891.728
684	2.27667	516.252	1510.871	891.717
685	2.28000	516.237	1510.832	891.735
686	2.28333	516.185	1510.813	891.796
687	2.28667	516.231	1510.760	891.768
688	2.29000	516.209	1510.717	891.789
689	2.29333	516.205	1510.708	891.759
690	2.29667	516.180	1510.647	891.763
691	2.30000	516.157	1510.684	891.747
692	2.30333	516.121	1510.582	891.768
693	2.30667	516.140	1510.590	891.788
694	2.31000	516.101	1510.534	891.777
695	2.31333	516.023	1510.508	891.802
696	2.31667	516.034	1510.517	891.744
697	2.32000	515.960	1510.458	891.800
698	2.32333	515.982	1510.467	891.830
699	2.32667	515.871	1510.432	891.855
700	2.33000	515.816	1510.413	891.926
701	2.33333	515.793	1510.403	891.894
702	2.33667	515.727	1510.410	891.964
703	2.34000	515.602	1510.304	892.038
704	2.34333	515.601	1510.287	892.006
705	2.34667	515.536	1510.266	892.033
706	2.35000	515.484	1510.289	891.975
707	2.35333	515.463	1510.290	891.962
708	2.35667	515.383	1510.261	891.947
709	2.36000	515.377	1510.257	891.891
710	2.36333	515.312	1510.212	891.953
711	2.36667	515.251	1510.201	891.947
712	2.37000	515.300	1510.202	891.856
713	2.37333	515.265	1510.186	891.857
714	2.37667	515.257	1510.168	891.889
715	2.38000	515.181	1510.120	891.904
716	2.38333	515.193	1510.101	891.851
717	2.38667	515.179	1510.127	891.864
718	2.39000	515.111	1510.025	891.912
719	2.39333	515.115	1510.105	891.915
720	2.39667	515.118	1510.084	891.882
721	2.40000	515.123	1510.074	891.816
722	2.40333	515.102	1510.071	891.872
723	2.40667	515.073	1510.059	891.841
724	2.41000	515.055	1510.056	891.864
725	2.41333	515.011	1510.031	891.899
726	2.41667	514.931	1510.013	891.859
727	2.42000	514.928	1510.043	891.822
728	2.42333	514.886	1510.052	891.820
729	2.42667	514.798	1510.120	891.808
730	2.43000	514.781	1510.102	891.792
731	2.43333	514.730	1510.087	891.725
732	2.43667	514.610	1510.109	891.795
733	2.44000	514.545	1510.086	891.756
734	2.44333	514.526	1510.094	891.760
735	2.44667	514.471	1510.151	891.725
736	2.45000	514.394	1510.125	891.783
737	2.45333	514.278	1510.237	891.773
738	2.45667	514.263	1510.316	891.748
739	2.46000	514.155	1510.296	891.819
740	2.46333	514.097	1510.356	891.734
741	2.46667	514.057	1510.355	891.765
742	2.47000	513.991	1510.352	891.791
743	2.47333	513.921	1510.399	891.793
744	2.47667	513.864	1510.454	891.764
745	2.48000	513.726	1510.440	891.848
746	2.48333	513.637	1510.444	891.873
747	2.48667	513.538	1510.488	891.933
748	2.49000	513.487	1510.528	891.911
