NO_OF_SAMPLES	23728
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:04:31.522	92395.75463480
FIRST_SAMPLE	273
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11051M
FORCE_PLATE_CORNER_POSX_POSY_X	345.292211
FORCE_PLATE_CORNER_POSX_POSY_Y	2049.128056
FORCE_PLATE_CORNER_POSX_POSY_Z	-1.250600
FORCE_PLATE_CORNER_NEGX_POSY_X	741.362512
FORCE_PLATE_CORNER_NEGX_POSY_Y	2051.770926
FORCE_PLATE_CORNER_NEGX_POSY_Z	-0.121500
FORCE_PLATE_CORNER_NEGX_NEGY_X	745.330393
FORCE_PLATE_CORNER_NEGX_NEGY_Y	1457.235217
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-0.422700
FORCE_PLATE_CORNER_POSX_NEGY_X	349.260181
FORCE_PLATE_CORNER_POSX_NEGY_Y	1454.592466
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.551900
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
311	0.25833	0.640869	0.311508	622.625000	-21.311523	-11.158691	-0.608246	17.922010	-34.228506	0.000000	
312	0.25917	0.203529	0.580933	625.500000	-21.187500	-11.030762	-0.704407	17.635111	-33.872902	0.000000	
313	0.26000	0.284927	0.491409	624.437500	-21.182617	-11.099609	-0.626984	17.775373	-33.922718	0.000000	
314	0.26083	0.374619	0.580811	625.156250	-21.231445	-11.130859	-0.627014	17.804924	-33.961822	0.000000	
315	0.26167	0.382751	0.760773	625.875000	-21.148438	-11.059570	-0.667053	17.670574	-33.790194	0.000000	
316	0.26250	1.000061	0.666687	628.031250	-21.277344	-11.249023	-0.627167	17.911566	-33.879435	0.000000	
317	0.26333	0.464218	0.578491	627.312500	-21.408203	-11.374512	-0.627167	18.132130	-34.126856	0.000000	
318	0.26417	0.465485	0.848145	628.781250	-21.150391	-11.409668	-0.627197	18.145687	-33.637120	0.000000	
319	0.26500	0.821320	0.668915	626.218750	-21.233398	-11.434082	-0.589691	18.258926	-33.907318	0.000000	
320	0.26583	1.089172	0.667145	627.312500	-21.321289	-11.494629	-0.608459	18.323609	-33.988306	0.000000	
321	0.26667	0.910431	0.576935	627.687500	-21.497070	-11.358887	-0.589813	18.096404	-34.248046	0.000000	
322	0.26750	1.001038	0.845978	629.500000	-21.371094	-11.603516	-0.645966	18.432908	-33.949315	0.000000	
323	0.26833	1.267517	0.482910	630.531250	-21.135742	-11.629395	-0.533813	18.443804	-33.520531	0.000000	
324	0.26917	1.445190	0.302444	629.843750	-21.306641	-11.799805	-0.587219	18.734495	-33.828454	0.000000	
325	0.27000	1.445251	0.302109	630.187500	-21.216797	-11.693848	-0.440338	18.556140	-33.667435	0.000000	
326	0.27083	2.249878	0.660217	631.281250	-21.497070	-11.912109	-0.606049	18.869734	-34.053079	0.000000	
327	0.27167	2.071167	0.570007	631.656250	-21.583008	-11.918945	-0.493896	18.869354	-34.168914	0.000000	
328	0.27250	2.072998	1.020630	632.718750	-21.597656	-11.917969	-0.456543	18.836124	-34.134687	0.000000	
329	0.27333	1.983459	0.838531	634.531250	-21.637695	-11.814453	-0.512695	18.619182	-34.100283	0.000000	
330	0.27417	2.071899	0.657593	634.531250	-21.674805	-12.023926	-0.531403	18.949304	-34.158766	0.000000	
331	0.27500	2.160156	0.386383	634.531250	-21.531250	-11.950195	-0.475296	18.833108	-33.932529	0.000000	
332	0.27583	2.607422	0.655792	634.906250	-21.628906	-12.075684	-0.400558	19.019633	-34.066299	0.000000	
333	0.27667	2.428345	0.475296	635.312500	-21.488281	-12.294922	-0.453979	19.352558	-33.823168	0.000000	
334	0.27750	3.054077	0.744232	635.656250	-21.452148	-12.201172	-0.531433	19.194607	-33.748034	0.000000	
335	0.27833	2.965210	0.834839	635.656250	-21.678711	-12.240234	-0.379242	19.256059	-34.104457	0.000000	
336	0.27917	3.142578	0.563019	636.000000	-21.580078	-12.304199	-0.454010	19.346225	-33.930940	0.000000	
337	0.28000	3.403687	0.742249	636.718750	-21.985352	-12.436523	-0.398010	19.532209	-34.529141	0.000000	
338	0.28083	2.964722	0.652435	637.468750	-21.804688	-12.239258	-0.379288	19.199777	-34.205108	0.000000	
339	0.28167	3.493774	0.921631	637.812500	-21.858398	-12.574707	-0.285828	19.715366	-34.270884	0.000000	
340	0.28250	3.402344	0.288528	638.875000	-21.924805	-12.506348	-0.304581	19.575578	-34.317832	0.000000	
341	0.28333	3.671021	0.466415	641.062500	-21.751953	-12.495117	-0.285950	19.491262	-33.931096	0.000000	
342	0.28417	4.118896	0.917877	640.000000	-21.901367	-12.551270	-0.285904	19.611359	-34.220886	0.000000	
343	0.28500	4.562988	0.289154	642.875000	-22.142578	-12.889160	-0.302063	20.049248	-34.443054	0.000000	
344	0.28583	4.474365	0.462509	642.875000	-22.106445	-12.750488	-0.155151	19.833542	-34.386849	0.000000	
345	0.28667	4.652832	0.553406	641.812500	-22.021484	-12.673828	-0.342102	19.746933	-34.311398	0.000000	
346	0.28750	4.384521	0.190056	644.687500	-22.050781	-13.000488	-0.227318	20.165566	-34.203829	0.000000	
347	0.28833	4.831543	0.468063	643.937500	-22.327148	-12.878906	-0.320816	20.000243	-34.672850	0.000000	
348	0.28917	4.654053	0.647827	645.406250	-22.290039	-13.096680	-0.171257	20.292149	-34.536447	0.000000	
349	0.29000	5.545166	0.283768	645.781250	-22.856445	-12.887695	-0.189980	19.956751	-35.393479	0.000000	
350	0.29083	5.546387	0.551697	649.031250	-22.596680	-13.275879	-0.149963	20.454915	-34.816012	0.000000	
351	0.29167	5.544678	0.101418	647.593750	-22.849609	-13.028320	-0.246147	20.118045	-35.283863	0.000000	
352	0.29250	6.077148	-0.715363	650.093750	-22.861328	-13.256348	-0.168709	20.391440	-35.166202	0.000000	
353	0.29333	5.991943	0.278152	650.437500	-22.896484	-13.223633	-0.112614	20.330367	-35.201667	0.000000	
354	0.29417	6.525635	-0.175285	650.843750	-22.835938	-13.239258	-0.150017	20.341684	-35.086666	0.000000	
355	0.29500	6.078369	-0.536407	651.906250	-22.778320	-13.290039	-0.112648	20.386427	-34.941098	0.000000	
356	0.29583	6.258301	-0.084568	651.187500	-23.016602	-13.354980	-0.056526	20.508656	-35.345583	0.000000	
357	0.29667	6.524658	-0.538971	653.375000	-23.045898	-13.273926	-0.075294	20.315938	-35.272085	0.000000	
358	0.29750	6.435547	-0.540405	655.187500	-23.044922	-13.488770	-0.112751	20.587648	-35.173018	0.000000	
359	0.29833	6.703125	-0.631134	654.781250	-23.263672	-13.408691	-0.187553	20.478124	-35.528922	0.000000	
360	0.29917	6.785645	-0.360397	654.843750	-23.184570	-13.512695	-0.150146	20.634992	-35.404736	0.000000	
361	0.30000	7.052734	-0.542114	655.218750	-23.446289	-13.537109	-0.112762	20.660443	-35.783910	0.000000	
362	0.30083	7.143311	-0.182747	657.000000	-23.412109	-13.640625	-0.037998	20.761986	-35.634870	0.000000	
363	0.30167	7.409180	-0.726135	657.718750	-23.437500	-13.594727	-0.038019	20.669513	-35.634532	0.000000	
364	0.30250	6.694580	-0.904510	657.343750	-23.430664	-13.833008	0.058268	21.043796	-35.644462	0.000000	
365	0.30333	7.588135	-0.637268	658.781250	-23.529297	-13.659668	-0.000644	20.734755	-35.716403	0.000000	
366	0.30417	7.951904	-0.817566	657.343750	-23.345703	-13.469238	-0.019304	20.490403	-35.515213	0.000000	
367	0.30500	7.408203	-0.989410	657.718750	-23.607422	-13.522949	-0.038021	20.560383	-35.892883	0.000000	
368	0.30583	7.675293	-1.171814	658.781250	-23.598633	-13.727539	-0.035288	20.837780	-35.821652	0.000000	
369	0.30667	7.943359	-1.088196	657.000000	-23.336914	-13.576172	-0.056702	20.663884	-35.520417	0.000000	
370	0.30750	7.407227	-1.269775	659.531250	-23.549805	-13.559570	-0.000666	20.559405	-35.706882	0.000000	
371	0.30833	8.032227	-1.271851	659.875000	-23.328125	-13.678223	-0.019378	20.728506	-35.352339	0.000000	
372	0.30917	8.122559	-0.810699	657.718750	-23.613281	-13.605469	0.039553	20.685846	-35.901791	0.000000	
373	0.31000	8.478516	-1.273743	660.593750	-23.638672	-13.591309	0.130226	20.574383	-35.783977	0.000000	
374	0.31083	7.943848	-1.092590	661.718750	-23.602539	-13.645020	0.017974	20.620573	-35.668536	0.000000	
375	0.31167	7.852539	-1.542664	660.250000	-23.629883	-13.720215	0.058195	20.780333	-35.789296	0.000000	
376	0.31250	8.122070	-1.091370	659.875000	-23.602539	-13.710938	0.076904	20.778083	-35.768197	0.000000	
377	0.31333	7.764893	-1.173706	660.593750	-23.731445	-13.723145	0.076889	20.773955	-35.924417	0.000000	
378	0.31417	8.299805	-1.173828	659.187500	-23.731445	-13.705078	0.020815	20.790865	-36.001055	0.000000	
379	0.31500	7.764648	-1.264343	660.968750	-23.907227	-13.616699	0.076881	20.601124	-36.169980	0.000000	
380	0.31583	7.854492	-1.092407	661.687500	-23.465820	-13.826172	0.039452	20.895320	-35.463599	0.000000	
381	0.31667	7.676270	-1.001587	661.687500	-23.604492	-13.725586	-0.019432	20.743305	-35.673172	0.000000	
382	0.31750	7.587158	-0.999969	660.250000	-23.605469	-13.623535	0.018017	20.633904	-35.752319	0.000000	
383	0.31833	7.319824	-0.910614	662.062500	-23.608398	-13.596191	0.111477	20.536115	-35.658867	0.000000	
384	0.31917	7.765137	-1.090759	660.250000	-23.513672	-13.652344	0.074127	20.677537	-35.613286	0.000000	
385	0.32000	7.765869	-0.902405	660.250000	-23.698242	-13.687988	-0.054029	20.731523	-35.892832	0.000000	
386	0.32083	7.318359	-1.269165	659.125000	-23.373047	-13.846680	0.058220	21.007669	-35.460720	0.000000	
387	0.32167	7.496338	-1.359680	658.781250	-23.146484	-13.733887	0.074165	20.847416	-35.135311	0.000000	
388	0.32250	7.318604	-1.178162	658.437500	-23.332031	-13.811035	0.020832	20.975469	-35.435453	0.000000	
389	0.32333	7.319580	-0.907562	658.781250	-23.473633	-13.740234	0.039524	20.857051	-35.631908	0.000000	
390	0.32417	7.229492	-1.087646	658.437500	-23.336914	-13.637207	-0.000635	20.711468	-35.442869	0.000000	
391	0.32500	7.052490	-0.725494	658.062500	-23.392578	-13.500977	-0.038029	20.516253	-35.547654	0.000000	
392	0.32583	7.140381	-0.995361	656.625000	-23.205078	-13.640625	0.036823	20.773844	-35.339925	0.000000	
393	0.32667	6.963135	-0.725250	658.062500	-23.214844	-13.575195	-0.000623	20.629036	-35.277567	0.000000	
394	0.32750	6.785156	-0.634430	658.062500	-23.216797	-13.866211	-0.053970	21.071267	-35.280535	0.000000	
395	0.32833	6.782959	-1.084045	655.906250	-23.203125	-13.618164	-0.037966	20.762364	-35.375673	0.000000	
396	0.32917	6.425537	-1.264771	657.000000	-23.017578	-13.666016	-0.037994	20.800633	-35.034365	0.000000	
397	0.33000	6.613281	-0.811554	654.781250	-23.035156	-13.482422	-0.075336	20.590727	-35.179927	0.000000	
398	0.33083	6.694336	-0.902802	655.562500	-23.208008	-13.728027	-0.091312	20.940837	-35.401671	0.000000	
399	0.33167	6.434570	-0.994781	658.062500	-23.250977	-13.452148	-0.075432	20.442053	-35.332475	0.000000	
400	0.33250	5.891602	-0.717957	653.375000	-23.171875	-13.615234	-0.075294	20.838315	-35.464894	0.000000	
401	0.33333	5.892090	-0.628967	654.843750	-23.173828	-13.614746	-0.131447	20.790832	-35.388332	0.000000	
402	0.33417	5.890137	-1.171936	655.906250	-23.155273	-13.614258	-0.131477	20.756408	-35.302718	0.000000	
403	0.33500	5.982666	-0.267899	654.843750	-22.875000	-13.683105	-0.094032	20.895222	-34.931997	0.000000	
404	0.33583	6.071289	-0.447769	653.750000	-22.691406	-13.608887	-0.093998	20.816653	-34.709608	0.000000	
405	0.33667	6.166992	-0.718658	653.375000	-22.683594	-13.428223	-0.093987	20.552091	-34.717572	0.000000	
406	0.33750	5.186768	-0.446045	654.437500	-22.738281	-13.568848	-0.168831	20.733604	-34.744771	0.000000	
407	0.33833	5.536377	-0.265320	653.406250	-22.565430	-13.664062	-0.168793	20.912047	-34.535069	0.000000	
408	0.33917	5.095947	-0.807434	654.781250	-22.500977	-13.537109	-0.150116	20.674247	-34.364113	0.000000	
409	0.34000	4.830078	-0.262711	652.625000	-22.477539	-13.441406	-0.152794	20.595911	-34.441738	0.000000	
410	0.34083	5.099365	0.097534	653.000000	-22.801758	-13.431152	-0.187485	20.568380	-34.918465	0.000000	
411	0.34167	4.920410	0.099716	651.187500	-22.668945	-13.403809	-0.112629	20.583639	-34.811702	0.000000	
412	0.34250	4.912598	0.010067	650.500000	-22.531250	-13.545898	-0.206108	20.823825	-34.636818	0.000000	
413	0.34333	4.740479	-0.352112	651.906250	-22.339844	-13.480469	-0.208870	20.678539	-34.268491	0.000000	
414	0.34417	4.473389	-0.079391	650.843750	-22.348633	-13.490723	-0.168709	20.728051	-34.337939	0.000000	
415	0.34500	4.295410	0.011081	651.187500	-22.352539	-13.568359	-0.243507	20.836333	-34.325811	0.000000	
416	0.34583	4.383789	-0.168129	649.375000	-22.303711	-13.388184	-0.190079	20.617030	-34.346427	0.000000	
417	0.34667	4.117920	0.284241	649.375000	-22.275391	-13.539551	-0.224762	20.850126	-34.302815	0.000000	
418	0.34750	4.384277	-0.078133	649.718750	-22.395508	-13.280273	-0.302292	20.440034	-34.469542	0.000000	
419	0.34833	4.116699	-0.086388	651.187500	-22.040039	-13.183105	-0.190132	20.244715	-33.845919	0.000000	
420	0.34917	4.384277	0.013554	648.281250	-22.309570	-13.318359	-0.171349	20.544107	-34.413413	0.000000	
421	0.35000	4.297363	0.647125	647.218750	-22.376953	-13.250488	-0.227402	20.472967	-34.574019	0.000000	
422	0.35083	3.582886	0.460464	647.593750	-21.748047	-13.311523	-0.208702	20.555361	-33.582855	0.000000	
423	0.35167	3.763428	1.001648	647.937500	-22.213867	-13.270020	-0.264816	20.480401	-34.283966	0.000000	
424	0.35250	3.404785	0.550934	647.937500	-22.152344	-13.282715	-0.302216	20.499994	-34.189013	0.000000	
425	0.35333	3.226440	0.642426	647.218750	-21.887695	-13.431152	-0.227386	20.752106	-33.818080	0.000000	
426	0.35417	3.405396	0.731934	647.593750	-22.159180	-13.389648	-0.320908	20.676000	-34.217717	0.000000	
427	0.35500	3.763062	0.910950	648.343750	-21.941406	-13.198242	-0.190025	20.356859	-33.842242	0.000000	
428	0.35583	3.586182	1.363403	647.937500	-21.870117	-13.098145	-0.264801	20.215136	-33.753436	0.000000	
429	0.35667	3.495728	1.095093	645.406250	-21.994141	-12.889648	-0.304825	19.971372	-34.077979	0.000000	
430	0.35750	3.226074	0.552460	646.875000	-21.885742	-13.041016	-0.227371	20.160024	-33.833031	0.000000	
431	0.35833	3.492676	0.281433	646.156250	-21.697266	-12.995605	-0.192657	20.112172	-33.578977	0.000000	
432	0.35917	3.584229	0.914185	645.406250	-21.808594	-13.063965	-0.283432	20.241460	-33.790490	0.000000	
433	0.36000	3.851440	0.823120	645.406250	-21.539062	-12.983398	-0.248711	20.116630	-33.372876	0.000000	
434	0.36083	3.225586	0.463501	645.406250	-21.748047	-13.005371	-0.286118	20.150674	-33.696678	0.000000	
435	0.36167	3.674683	1.275940	644.687500	-21.868164	-12.848145	-0.173912	19.929260	-33.920565	0.000000	
436	0.36250	3.405151	0.733673	645.750000	-21.625000	-13.035156	-0.173950	20.186072	-33.488192	0.000000	
437	0.36333	2.961426	1.459595	643.593750	-21.607422	-12.980957	-0.173874	20.169489	-33.573076	0.000000	
438	0.36417	3.050049	1.277954	644.343750	-21.601562	-12.729004	-0.229980	19.754989	-33.524904	0.000000	
439	0.36500	3.227539	1.097900	643.250000	-21.639648	-12.723633	-0.211235	19.780230	-33.641117	0.000000	
440	0.36583	2.869751	0.919525	641.812500	-21.543945	-12.914062	-0.155106	20.121239	-33.567351	0.000000	
441	0.36667	3.137085	0.644409	645.406250	-21.578125	-12.725098	-0.192612	19.716415	-33.433400	0.000000	
442	0.36750	2.692139	1.099304	643.218750	-21.551758	-12.777344	-0.304718	19.864694	-33.506109	0.000000	
443	0.36833	2.692505	1.097961	644.687500	-21.416992	-12.669922	-0.267365	19.652811	-33.220734	0.000000	
444	0.36917	3.226440	0.827209	642.875000	-21.674805	-12.617676	-0.211227	19.626950	-33.715426	0.000000	
445	0.37000	3.046997	0.557037	642.531250	-21.577148	-12.623535	-0.285995	19.646570	-33.581477	0.000000	
446	0.37083	2.870728	1.098816	643.250000	-21.596680	-12.594238	-0.229927	19.579072	-33.574317	0.000000	
447	0.37167	2.871216	1.372559	640.343750	-21.382812	-12.595703	-0.155029	19.670221	-33.392709	0.000000	
448	0.37250	2.789551	1.373169	640.000000	-21.296875	-12.350098	-0.138992	19.297028	-33.276367	0.000000	
449	0.37333	2.789795	1.371399	641.812500	-21.295898	-12.349121	-0.232544	19.241011	-33.180872	0.000000	
450	0.37417	2.699829	1.191650	641.062500	-21.332031	-12.565430	-0.248528	19.600943	-33.276055	0.000000	
451	0.37500	2.610840	1.282288	641.062500	-21.693359	-12.426270	-0.211151	19.383866	-33.839695	0.000000	
452	0.37583	2.698975	1.103455	638.875000	-21.599609	-12.211914	-0.082874	19.114716	-33.808819	0.000000	
453	0.37667	2.700317	1.372681	640.718750	-21.564453	-12.210449	-0.064259	19.057425	-33.656660	0.000000	
454	0.37750	2.518921	0.651611	639.593750	-21.583008	-12.253906	-0.269867	19.158890	-33.744870	0.000000	
455	0.37833	2.877808	1.101562	640.343750	-21.419922	-12.205078	-0.176407	19.060197	-33.450661	0.000000	
456	0.37917	2.429077	0.471176	639.593750	-21.576172	-12.221191	-0.176384	19.107741	-33.734182	0.000000	
457	0.38000	2.877441	1.010864	640.718750	-21.505859	-12.240234	-0.269897	19.103912	-33.565210	0.000000	
458	0.38083	2.876099	0.741638	638.875000	-21.807617	-12.028809	-0.157661	18.828110	-34.134404	0.000000	
459	0.38167	2.609863	1.103027	639.593750	-21.866211	-12.250977	-0.117626	19.154309	-34.187656	0.000000	
460	0.38250	2.967163	1.099976	641.812500	-21.866211	-12.058594	-0.195175	18.788344	-34.069469	0.000000	
461	0.38333	3.054321	0.557770	641.812500	-21.445312	-12.127441	-0.101692	18.895614	-33.413672	0.000000	
462	0.38417	2.429565	0.560486	640.687500	-21.802734	-11.971680	-0.157738	18.685677	-34.030217	0.000000	
463	0.38500	2.697510	0.742828	638.156250	-21.986328	-12.105957	-0.120251	18.970208	-34.452892	0.000000	
464	0.38583	3.145142	1.010193	640.718750	-21.816406	-12.088379	-0.120350	18.866904	-34.049895	0.000000	
465	0.38667	2.608032	0.559631	641.062500	-21.712891	-11.824219	-0.160439	18.444721	-33.870162	0.000000	
466	0.38750	2.608032	0.652039	638.875000	-21.674805	-11.683594	-0.122940	18.287762	-33.926519	0.000000	
467	0.38833	2.783569	-0.162094	639.593750	-22.088867	-11.889160	-0.082916	18.588612	-34.535777	0.000000	
468	0.38917	2.784546	0.017189	641.062500	-21.873047	-11.640137	-0.104359	18.157569	-34.119991	0.000000	
469	0.39000	3.229492	-0.253967	640.000000	-21.908203	-11.695312	-0.085609	18.273926	-34.231567	0.000000	
470	0.39083	2.785156	0.297714	638.875000	-22.328125	-11.677246	-0.008098	18.277826	-34.949129	0.000000	
471	0.39167	2.696655	0.378403	641.406250	-22.332031	-11.501953	-0.085682	17.932400	-34.817296	0.000000	
472	0.39250	2.872925	-0.254730	641.812500	-22.175781	-11.565430	-0.048306	18.019951	-34.551806	0.000000	
473	0.39333	2.604980	-0.253311	641.062500	-22.308594	-11.397461	-0.160454	17.779017	-34.799405	0.000000	
474	0.39417	2.962280	-0.064762	639.593750	-22.449219	-11.598633	-0.082920	18.134375	-35.099184	0.000000	
475	0.39500	2.870728	-0.796356	641.406250	-22.379883	-11.282227	-0.048288	17.589829	-34.891900	0.000000	
476	0.39583	2.959351	-0.977936	642.156250	-22.239258	-11.420410	-0.010928	17.784472	-34.632160	0.000000	
477	0.39667	2.876343	-1.247681	641.062500	-22.185547	-11.104492	-0.088345	17.322012	-34.607463	0.000000	
478	0.39750	2.423462	-1.065796	641.062500	-22.280273	-11.475586	-0.085670	17.900885	-34.755228	0.000000	
479	0.39833	2.243530	-1.334229	638.875000	-22.362305	-11.270020	-0.104263	17.640414	-35.002629	0.000000	
480	0.39917	2.869751	-0.968140	639.968750	-22.597656	-11.176270	-0.141716	17.463774	-35.310562	0.000000	
481	0.40000	2.066528	-0.965607	639.593750	-22.553711	-11.240723	-0.104301	17.574785	-35.262557	0.000000	
482	0.40083	2.419922	-1.960571	639.968750	-22.563477	-11.085449	-0.160408	17.321860	-35.257154	0.000000	
483	0.40167	2.329956	-2.149170	640.687500	-22.377930	-11.053223	-0.085644	17.252128	-34.927995	0.000000	
484	0.40250	2.516968	-1.970703	642.500000	-22.383789	-10.974609	-0.256699	17.081104	-34.838582	0.000000	
485	0.40333	1.883789	-2.147583	640.343750	-22.332031	-11.175781	-0.104321	17.452784	-34.875067	0.000000	
486	0.40417	2.159668	-1.967712	640.343750	-22.161133	-10.953125	-0.088310	17.105071	-34.608182	0.000000	
487	0.40500	1.891846	-2.058594	641.750000	-22.425781	-10.925781	-0.200569	17.024981	-34.944731	0.000000	
488	0.40583	1.794067	-2.329102	641.406250	-22.326172	-11.107422	-0.141762	17.317296	-34.808161	0.000000	
