NO_OF_SAMPLES	23292
FREQUENCY	1200
TIME_STAMP	2024-02-21, 11:05:44.077	92468.31079140
FIRST_SAMPLE	709
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti Gen 5
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Amti Optima BMS400600HF-2K 11054M
FORCE_PLATE_CORNER_POSX_POSY_X	352.549016
FORCE_PLATE_CORNER_POSX_POSY_Y	543.362796
FORCE_PLATE_CORNER_POSX_POSY_Z	-2.062500
FORCE_PLATE_CORNER_NEGX_POSY_X	749.105990
FORCE_PLATE_CORNER_NEGX_POSY_Y	544.287086
FORCE_PLATE_CORNER_NEGX_POSY_Z	-1.573700
FORCE_PLATE_CORNER_NEGX_NEGY_X	750.492156
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-50.576698
FORCE_PLATE_CORNER_NEGX_NEGY_Z	-1.149000
FORCE_PLATE_CORNER_POSX_NEGY_X	353.935093
FORCE_PLATE_CORNER_POSX_NEGY_Y	-51.500998
FORCE_PLATE_CORNER_POSX_NEGY_Z	-1.637900
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	599.948000
FORCE_PLATE_WIDTH	400.050000
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
753	0.62667	3.739258	10.437012	-0.444016	-0.606293	0.097912	1.435059	0.000000	0.000000	0.000000	
754	0.62750	3.968872	10.919922	-0.087933	-0.923065	-0.014504	1.517761	0.000000	0.000000	0.000000	
755	0.62833	4.105225	10.876465	-0.803040	-0.893494	0.111191	1.453125	0.000000	0.000000	0.000000	
756	0.62917	4.192871	10.607422	0.261414	-1.064270	0.256851	1.452698	0.000000	0.000000	0.000000	
757	0.63000	4.148682	10.737305	2.378662	-0.917175	0.209564	1.499695	0.000000	0.000000	0.000000	
758	0.63083	4.105469	10.876465	-0.448715	-0.802856	0.039650	1.542664	0.000000	0.000000	0.000000	
759	0.63167	4.464355	10.692871	0.259628	-0.749359	0.230934	1.506531	0.000000	0.000000	0.000000	
760	0.63250	4.194336	10.695801	0.969452	-0.886230	-0.029044	1.488281	0.000000	0.000000	0.000000	
761	0.63333	4.193848	10.606445	1.678650	-0.792206	0.077816	1.523865	0.000000	0.000000	0.000000	
762	0.63417	4.466553	10.870117	0.258362	-0.891968	0.123844	1.452698	0.000000	0.000000	0.000000	
763	0.63500	4.046387	10.470703	-0.084927	-0.731445	0.059788	1.339233	0.000000	0.000000	0.000000	
764	0.63583	4.193848	10.696289	0.260788	-0.750397	0.042610	1.542358	0.000000	0.000000	0.000000	
765	0.63667	3.929443	11.144531	0.613159	-0.949371	0.282837	1.488403	0.000000	0.000000	0.000000	
766	0.63750	4.100586	10.431152	0.617401	-0.740692	-0.032272	1.524292	0.000000	0.000000	0.000000	
767	0.63833	4.101807	10.609863	-0.801147	-0.747528	0.003983	1.453125	0.000000	0.000000	0.000000	
